Unnamed: 0,Santos,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2022-04-01 00:00:00,124.06950302785998,129.65309666139942,125.91721671679608,115.50503539641979,118.68741884999156,0.0071732074973733795,0.009424924106585575,0.003925601774498855,0.006823501295656786,0.02042011338493288,0.03288103158218236,0.0612337458679606,0.03065531209946637,-0.006806140563954788,0.06585113179310476,5575.362542602065,6227.472746561835,5150.1003658890595,5364.6320063721005,7010.014398387464,125.3267224368727,.,.,.,.,0.013656371113167864,.,.,.,.,0.055046908036858966,.,.,.,.,36.7417035655698,.,.,.,.,0.00645623829980564,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-05-01 00:00:00,124.85519917028024,130.64860160784679,126.32461824944266,116.22701496228186,121.21045277676629,0.006332709676799775,0.0076782195881308635,0.0032354712347468784,0.0062506328263889355,0.02125780433361335,0.038087452093040985,0.0702913849152027,0.03253356045139788,-0.0035393790034010664,0.0843969369853157,5610.669694927268,6275.288649789038,5166.763367478953,5398.164351292627,7159.031912844197,125.75201145325562,.,.,.,.,0.003393442420846382,.,.,.,.,0.0668694946706252,.,.,.,.,36.866384421063366,.,.,.,.,0.006435908457347242,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-06-01 00:00:00,125.59741706640793,131.46211513252322,126.97933348703269,116.486066554319,123.8127688538368,0.00594462946725538,0.0062267296753644175,0.00518280004850058,0.0022288414799365164,0.021469403153399735,0.045296685938833736,0.07732939149467088,0.038352908597051094,-0.0006461605906697976,0.11645055892420708,5644.023047326769,6314.363175846156,5193.541668910514,5410.196003914302,7312.732055169103,126.83992812126188,.,.,.,.,0.0086512864123105,.,.,.,.,0.08672208782881996,.,.,.,.,37.18532607167632,.,.,.,.,0.006454320233408869,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-07-01 00:00:00,126.76713352135071,132.97456512948526,128.12330863389707,116.7786647298556,126.72300614046696,0.009313220623990315,0.011504835407808445,0.009009144365852206,0.0025118727431676646,0.023505146630439677,0.05215517008485038,0.08586906062882949,0.045223477552163605,0.0007783511697578849,0.13490282670415854,5696.58707917341,6387.008884889392,5240.3310355757985,5423.78572779173,7484.618894394969,127.46331749089848,.,.,.,.,0.004914772334470463,.,.,.,.,0.09783424015452313,.,.,.,.,37.368083483501664,.,.,.,.,0.0064248881326943955,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-08-01 00:00:00,127.77257002233321,134.45001180822757,129.22262145715877,116.81848032407231,128.5377679879078,0.007931365749570762,0.011095705989379034,0.00858011578832163,0.0003409492162700367,0.014320697580589847,0.0618835448801065,0.0975208060866597,0.05597457365159797,0.005198511652016791,0.14764191499595136,5741.768794822613,6457.877257627677,5285.293682630174,5425.634963284838,7591.803858087568,129.01427826567846,.,.,.,.,0.012167899010558259,.,.,.,.,0.11124913999425812,.,.,.,.,37.82277454954702,.,.,.,.,0.006452120649757032,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-09-01 00:00:00,128.90238912078567,136.3407216808351,130.06636163355844,117.31616872622752,130.60544880866348,0.008842422894483448,0.014062548951682796,0.006529353505488222,0.0042603567584045265,0.016086173372406698,0.07270576985497823,0.11855449099632032,0.06183264486515094,0.011072836691724541,0.16629880018404064,5792.539942668783,6548.6914726870245,5319.80323346439,5448.7501038693035,7713.92693115807,130.8634975569816,.,.,.,.,0.014333446779394965,.,.,.,.,0.12223556861200646,.,.,.,.,38.364905275602005,.,.,.,.,0.0064858607207376896,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-10-01 00:00:00,129.3905753118701,136.98358182348963,130.36749505871674,117.91425947347709,131.28929958969482,0.0037872547934467704,0.004715100042960385,0.0023152290982559887,0.005098110121932953,0.005236004985007758,0.07666058979772905,0.12796039780582036,0.06152202168426868,0.016143628645284513,0.17280373423368878,5814.477767332886,6579.5692081312245,5332.119796707504,5476.528431925723,7754.3170910235995,132.3415258146175,.,.,.,.,0.01129442728666441,.,.,.,.,0.1266010384397771,.,.,.,.,38.79821490859706,.,.,.,.,0.0065352536976145134,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-11-01 00:00:00,130.21287204579463,138.4532483457618,130.80908590656588,118.95230026998489,131.2653008730713,0.006355151694337424,0.01072877860768684,0.0033872772323366718,0.008803352547376075,-0.00018279263198528461,0.07835587959451229,0.1311237610133127,0.05887697464072206,0.02243798123511853,0.1815777432494785,5851.429655567639,6650.159949499219,5350.181164694982,5524.740242447694,7752.899658993282,133.99926867708913,.,.,.,.,0.012526248675670981,.,.,.,.,0.1273416780372525,.,.,.,.,39.28421099671427,.,.,.,.,0.006575391475079179,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-12-01 00:00:00,130.96138260837378,139.25613889171572,131.72858683924403,119.91599502429578,130.03272343274497,0.0057483607482056165,0.005799001146934657,0.0070293353577512985,0.008101522644989645,-0.009389971547150933,0.07568952178336597,0.11835822109148109,0.059937310617236506,0.029320824790222355,0.1617372109200479,5885.06578412059,6688.724234673664,5387.789382326347,5569.49905062957,7680.100151787419,134.87344793188785,.,.,.,.,0.006523761386379778,.,.,.,.,0.120029025500213,.,.,.,.,39.54049181550903,.,.,.,.,0.006578108805405,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-01-01 00:00:00,131.8992774238906,140.14640494008884,133.01222308735257,120.91275691447157,128.90684854043423,0.007161613575213055,0.006393011148078553,0.009744553395042654,0.008312167947018612,-0.008658396614241948,0.07881889770486161,0.10967670157966869,0.06688915026047781,0.04511772236644096,0.1432217629731014,5927.212351131171,6731.485323272356,5440.29098364367,5615.793662119164,7613.602798636143,135.90917348706452,.,.,.,.,0.007679239843410235,.,.,.,.,0.11982486846019857,.,.,.,.,39.84413273568672,.,.,.,.,0.006595347919355236,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-02-01 00:00:00,132.88028199980005,140.10247154483324,134.4316297851226,121.93490362677875,131.07859740477977,0.007437528052232967,-0.00031348214229531823,0.010671250091338402,0.0084535886732795,0.01684742811522799,0.08312843828313254,0.09893830712265661,0.0754138621725462,0.0607352082077699,0.14394414836618297,5971.296159264251,6729.375122832387,5498.345689299785,5663.267271812729,7741.872424484064,137.74502956158153,.,.,.,.,0.013507962909448112,.,.,.,.,0.12172747870515677,.,.,.,.,40.3823458028395,.,.,.,.,0.006632132221244878,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-03-01 00:00:00,133.653331938598,140.50047236555028,135.41055193581064,122.73504560201046,131.97732094695266,0.005817642220228958,0.002840783723002893,0.007281933219531522,0.006562042134226065,0.006856371367764735,0.08497295254806958,0.09387806621327965,0.07961503107654422,0.06984537878015784,0.13468060987273467,6006.035023909878,6748.49182214731,5538.3842754271645,5700.429870267747,7794.953576908184,138.434825967612,.,.,.,.,0.005007777109823586,.,.,.,.,0.11967616002002002,.,.,.,.,40.58457158979194,.,.,.,.,0.006625793743534466,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-04-01 00:00:00,134.5541364253546,141.48972150046296,136.15055240857404,123.44280169642825,134.11698693743358,0.00673985806182853,0.007040895437980366,0.005464865641447103,0.0057665362891770044,0.016212376301690146,0.08450612875543073,0.09129457871705093,0.08127034537932998,0.068722253300608,0.13000171574161,6046.514847485402,6796.007247431114,5568.650801363077,5733.301605978555,7921.328297551225,138.49834365575506,.,.,.,.,0.00045882737742553026,.,.,.,.,0.10509826605827777,.,.,.,.,40.60319290233842,.,.,.,.,0.006582528611822379,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-05-01 00:00:00,135.34904091584008,142.87615119997216,136.87283702253734,124.08885228587579,133.55516422401658,0.005907692707213474,0.009798801529937728,0.0053050435799613105,0.005233602774476154,-0.004189049621873053,0.08404809583658679,0.09359112490792243,0.08350089570241948,0.06764208240352088,0.1018452712983886,6082.235799153949,6862.599973644709,5598.192736545895,5763.307429170513,7888.145460241636,137.16558435800408,.,.,.,.,-0.0096229258962377,.,.,.,.,0.09076254743639711,.,.,.,.,40.21247138588858,.,.,.,.,0.006482468929052553,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-06-01 00:00:00,136.34538696471083,144.10351065387866,137.801512091899,125.06292070537465,134.1369640637657,0.007361308525933863,0.008590373156039721,0.006784947909048933,0.007849765724763147,0.004356251165048564,0.08557476856884771,0.09615998881968402,0.0852278737623986,0.07362987183584013,0.08338554500882545,6127.009013399002,6921.552268238945,5636.176182648175,5808.548042289289,7922.508203092887,137.83453211697162,.,.,.,.,0.004876935873517452,.,.,.,.,0.08668093839661162,.,.,.,.,40.40858503015321,.,.,.,.,0.006467224397372337,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-07-01 00:00:00,137.48485106537584,145.06391657094576,138.85604571144867,126.92694930653124,134.11590450311886,0.00835718850510081,0.006664694792716697,0.007652554776368392,0.014904726282124026,-0.00015700042709210216,0.08454650070808767,0.09091476576507995,0.08376880984411361,0.0869018720170478,0.05833903872558999,6178.2135826964295,6967.682301598594,5679.307329615154,5895.122860956179,7921.264365921361,139.3441221272915,.,.,.,.,0.010952190188731503,.,.,.,.,0.09320959841831655,.,.,.,.,40.85114753866098,.,.,.,.,0.006484139483458774,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-08-01 00:00:00,138.7756834774405,145.9912078631712,140.0649569733065,129.04964741171364,134.5875524152936,0.009388906501785144,0.006392294611540672,0.008706219852825159,0.0167237778641951,0.003516718721184864,0.08611483241813223,0.08584005237132586,0.08390431484739924,0.10470233009118246,0.04706620102470516,6236.220252372425,7012.22177963003,5728.752627838546,5993.711586164949,7949.12122461245,142.19824389343623,.,.,.,.,0.02048254151357365,.,.,.,.,0.10218997311761191,.,.,.,.,41.68788286399872,.,.,.,.,0.006558591138217769,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-09-01 00:00:00,140.3267256334446,147.079297531194,141.61302224213122,131.14916889255883,136.14953065332315,0.011176613345638575,0.0074531177866723475,0.011052480950818788,0.016269098931723347,0.011605666423071481,0.08862781047412516,0.07876279161479882,0.08877514880522064,0.1179121370611107,0.04244908535769998,6305.920074871434,7064.484694499882,5792.069557129685,6091.223872928484,8041.376073901859,145.87452278309001,.,.,.,.,0.025853194730089735,.,.,.,.,0.1147075044327941,.,.,.,.,42.76564781756685,.,.,.,.,0.006659320296177633,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-10-01 00:00:00,141.67237880776725,147.93113884047867,143.40081923453207,132.54131348986417,136.60880202421146,0.009589429014667639,0.005791714562030759,0.012624523960402811,0.01061497079288265,0.0033732864790974038,0.09492038710156692,0.07991875282612715,0.09997372558201878,0.12404822013640504,0.04051741041456647,6366.390247801581,7105.400173378261,5865.191678033988,6155.882036432528,8068.5019390852885,149.8439813203342,.,.,.,.,0.02721145859819951,.,.,.,.,0.13225218160348184,.,.,.,.,43.92936347257976,.,.,.,.,0.006778750863784588,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-11-01 00:00:00,143.11930269056452,148.8755893534257,145.1843120651224,133.49171506950634,139.5890338714015,0.010213168544029205,0.006384392903008074,0.012437117445427193,0.0071706063160061895,0.021815811302275057,0.09911793236716893,0.075276969895542,0.10989470692291547,0.12222895031471848,0.06341152568856678,6431.411264419442,7150.763839818208,5938.137755773639,6200.02344304356,8244.522854880413,154.25208739422294,.,.,.,.,0.029417972180445284,.,.,.,.,0.151141263061211,.,.,.,.,45.22167626512078,.,.,.,.,0.006911117458901216,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-12-01 00:00:00,143.96065749356367,150.1744253341128,145.98029112709736,133.59365354791623,141.33969734042878,0.005878695516133403,0.008724304544002193,0.005482541816349329,0.0007636314984553749,0.012541554450760772,0.09926036688283024,0.07840434561299348,0.10818991253011401,0.11406033466052024,0.08695483420780592,6469.219572981994,7213.149281279021,5970.693844330911,6204.75797623583,8347.921987185438,156.59967416757652,.,.,.,.,0.01521915724455547,.,.,.,.,0.16108601484452723,.,.,.,.,45.909912067062024,.,.,.,.,0.006978549044513497,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,145.20179202724722,152.58558462360514,146.70703714261236,133.9506807465692,144.04785406877625,0.00862134527094005,0.016055725095187823,0.0049783844785065146,0.0026724862234934754,0.019160623514175468,0.10085358209056561,0.08875846432760026,0.1029590644933891,0.10782918332860514,0.11745695205319318,6524.992948554195,7328.96162320979,6000.418253891442,6221.340106447431,8507.873377507607,158.42934180761964,.,.,.,.,0.011683725715068816,.,.,.,.,0.16570013445559306,.,.,.,.,46.44631088725651,.,.,.,.,0.007023102088069753,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,146.72223666578586,155.3370174382363,147.85684409820115,134.93250092679457,144.8235790004173,0.010471252574164591,0.018032062605509713,0.007837435599432618,0.007329714001849341,0.005385189086334341,0.1041686129625059,0.10873859486859927,0.09986648480374449,0.10659455917396032,0.10486060934259234,6593.317797763149,7461.117918032888,6047.446145525976,6266.940750135926,8553.689884368077,158.92938246822789,.,.,.,.,0.003156237695006281,.,.,.,.,0.15379395520892825,.,.,.,.,46.59290648447285,.,.,.,.,0.00697518719291319,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,148.6064683092974,157.6124222519871,149.42866764009293,136.77122658450938,147.2300914715779,0.012842168210695837,0.01464818142691282,0.01063071210182076,0.01362700346532808,0.016616855402763253,0.1118800119219554,0.12179282815445225,0.10352306747060136,0.11436163903840191,0.1155711482486903,6677.990293988599,7570.409726943823,6111.734804450329,6352.340373455033,8695.8253123367,161.15257496706525,.,.,.,.,0.013988555572987282,.,.,.,.,0.16410429124798598,.,.,.,.,47.2446739461379,.,.,.,.,0.006984369298808429,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,150.1170458704189,158.8943669641119,150.79237861833627,138.34288635526173,150.2954244744934,0.010164951622277263,0.008133525859244983,0.009126167018553177,0.01149115797233291,0.02082001696988156,0.11566280947221563,0.12300996340283255,0.10754143814138617,0.12070436229627957,0.12062929466650751,6745.871742261031,7631.983850223,6167.511517048846,6425.336120180433,8876.872542906676,165.57514666569008,.,.,.,.,0.02744338214594877,.,.,.,.,0.1955027207923572,.,.,.,.,48.54122758760251,.,.,.,.,0.007100691732083524,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,151.19506745084178,159.2578781834256,152.24637559202452,139.43892428906594,151.78944342817084,0.007181206998660317,0.002287753973026607,0.009642377068461716,0.00792261866641697,0.009940548482439082,0.11707527757699254,0.11465683282947103,0.11231986494848356,0.12370226430837361,0.1365299448366466,6794.315243628621,7649.443951598422,6226.9809886703115,6476.241608064178,8965.113524791872,169.84824419971477,.,.,.,.,0.025807602288599574,.,.,.,.,0.2382715751526161,.,.,.,.,49.79396028378376,.,.,.,.,0.007225140104283101,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,152.37568597577862,159.74507442763712,153.68037441940396,140.9212408033239,153.12409186618683,0.007808578314373316,0.003059165736531977,0.009418935733630507,0.010630579099886406,0.008792761919886427,0.11757126051662303,0.1085439466587863,0.11522995710609796,0.12680273264454267,0.14155030222239917,6847.369186301035,7672.844868438675,6285.632522417136,6545.087806748679,9043.941633600121,172.97396422674572,.,.,.,.,0.018403016420679652,.,.,.,.,0.254939249040679,.,.,.,.,50.7103193525369,.,.,.,.,0.007296301658555672,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,154.2607163225867,161.49630349631974,155.59139221213536,143.14898255981424,154.25425835126433,0.01237093920028487,0.010962648300470113,0.012435015205754851,0.015808417125701135,0.007380722858850497,0.12201973619067097,0.11327687349002091,0.12052299498333507,0.12780605964227854,0.15015634366971864,6932.07757418667,7756.959568195435,6363.794458411181,6648.555284922103,9110.692460349344,174.31137766803752,.,.,.,.,0.007731877148509092,.,.,.,.,0.2509417333642767,.,.,.,.,51.10240531193238,.,.,.,.,0.007264009769277505,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,156.3617094180703,163.9007889012333,156.75304217463372,146.30848955040736,157.4057209523841,0.013619754565965092,0.014888795302787639,0.007466029746135083,0.02207145963662671,0.020430311842304594,0.12672267575960872,0.12267575082225268,0.1191453277246759,0.13373800304647077,0.16954144813244687,7026.490769379324,7872.451351378298,6411.3067371359675,6795.298604535142,9296.826748413616,176.2108000802556,.,.,.,.,0.010896720785692926,.,.,.,.,0.23919111274193017,.,.,.,.,51.65925395409382,.,.,.,.,0.007249521202892129,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,158.5066198191103,166.68759822575723,158.38233406311204,148.58816515279926,159.7505209343883,0.01371761928814097,0.017003025691372686,0.01039400490016118,0.015581294082094299,0.014896535956997026,0.12955403971410595,0.13331788377901743,0.11841645320095284,0.13297069594491262,0.17334610092164193,7122.877494685306,8006.306843959865,6477.9458907781955,6901.1781504680475,9435.31726235733,177.15526205733715,.,.,.,.,0.005359841602508908,.,.,.,.,0.21443593217960633,.,.,.,.,51.93613937259155,.,.,.,.,0.007191026084482056,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,160.3369770302289,168.9167220357043,159.79974711250966,150.68591023297705,161.66637088016716,0.011547512736107768,0.01337306334528865,0.008949312799196418,0.014117847663174254,0.011992761804925367,0.13174479301845654,0.1418604856267307,0.11435728167742987,0.13689766809577053,0.18342572722008565,7205.129013272921,8113.375692545958,6535.91905485104,6998.607932292782,9548.472774838681,177.15336668390853,.,.,.,.,-1.0698939487463477e-05,.,.,.,.,0.18225213400592133,.,.,.,.,51.935583710979195,.,.,.,.,0.007109476548666258,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,162.11006080583158,171.76504094430553,161.40798652347942,152.0523696324283,161.62893442883265,0.011058483254729135,0.01686226724195583,0.010064092340756003,0.009068262569065455,-0.0002315661020328985,0.13269180158267413,0.15374885627852009,0.11174536854284844,0.13903974904553307,0.1578913468069112,7284.806811814363,8250.185601708057,6601.697147750767,7062.073146640756,9546.261672217845,176.51512014387254,.,.,.,.,-0.003602790914918441,.,.,.,.,0.14432889126972936,.,.,.,.,51.74847066182429,.,.,.,.,0.007007840268108581,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,163.39368136477648,173.9928172640496,162.44196813480931,153.53845504338594,160.14474579413098,0.007918204166750487,0.01296990532821174,0.006406012698631169,0.009773510367185212,-0.009182691452780611,0.13498843510131686,0.15860484817534592,0.11276643497977168,0.149294528338624,0.13304859715673945,7342.489399465643,8357.189727902387,6643.987703511775,7131.09439175327,9458.601296754363,176.19325370573125,.,.,.,.,-0.0018234496732004724,.,.,.,.,0.1251189036139866,.,.,.,.,51.654109929907364,.,.,.,.,0.006940476077018628,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,164.31959969601579,174.861696667641,163.84769381230257,154.54418130384892,158.1152324770565,0.00566679398802572,0.004993765933870797,0.008653709959526301,0.006550321612776244,-0.012672993466070093,0.13166371710606084,0.14599093419595377,0.11683595418144765,0.1537394244098096,0.09765767424458627,7384.097774251677,8398.92357726848,6701.482846072625,7177.80535347032,9338.732504322434,176.8735888721097,.,.,.,.,0.003861300884508978,.,.,.,.,0.11641938831562437,.,.,.,.,51.85356199026824,.,.,.,.,0.0069355359831077676,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,165.14004467115734,175.2406206549892,164.93292231051228,155.74914084218548,157.78245745150733,0.004992983044380228,0.002166992512193211,0.006623398065357611,0.007796861248159814,-0.002104636095687118,0.12552840267371912,0.12813174570360708,0.11549061740401956,0.15427446888192375,0.08948044607468697,7420.966449236562,8417.123981770903,6745.869434590329,7233.769705877627,9319.07787080587,178.91588911121767,.,.,.,.,0.011546665910559861,.,.,.,.,0.12575715284733668,.,.,.,.,52.45229774684237,.,.,.,.,0.006975637991485419,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,166.4561496908995,175.92152107028988,166.45360458285788,157.30093427333182,159.5602024208324,0.007969629791265476,0.003885517026564589,0.009220004417812122,0.00996341567443193,0.011267063512884201,0.1201137580663798,0.11616532857435957,0.11393353907009618,0.15010253400145812,0.08374722059881878,7480.1088045303795,8449.828860316778,6808.066380579235,7305.842760350398,9424.076513057753,181.95338873925664,.,.,.,.,0.016977249159524366,.,.,.,.,0.12907528022088655,.,.,.,.,53.34279347468007,.,.,.,.,0.0070361315920895885,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,167.798479030306,177.35809700112804,167.70434492125094,158.79437291200335,160.58910352174357,0.008064161894283384,0.008166004489377876,0.007514047782428479,0.009494149831789755,0.006448356703618874,0.11778431328278138,0.11620128762139426,0.11215398588359538,0.14783186252325708,0.06848963688177423,7540.429612916968,8518.830200724598,6859.222516668852,7375.205526164662,9484.846320016146,186.39967060330767,.,.,.,.,0.02443637843108637,.,.,.,.,0.12577083189703608,.,.,.,.,54.64629816259863,.,.,.,.,0.007147695154639329,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,169.11673145787069,178.91828974814499,169.27821571615092,159.67751728068203,160.84620576665012,0.00785616434179115,0.00879685096647731,0.00938479438704487,0.005561559597379917,0.0016009943344115207,0.11853339073284119,0.12345016641547546,0.11187025016455387,0.14514306600401028,0.05966661537147733,7599.668467163753,8593.769080409098,6923.594909642778,7416.223171241352,9500.031505237257,189.14103389291486,.,.,.,.,0.014706910590208677,.,.,.,.,0.11358839641883378,.,.,.,.,55.44997638376186,.,.,.,.,0.007194867670947802,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,170.1728375332887,180.1175666507213,170.59033529570786,160.656791063823,160.04063591170365,0.0062448349510653145,0.0067029307303601016,0.007751260692380635,0.006132821951506218,-0.005008323641250034,0.11679784372120294,0.12753127003182008,0.11003331388401949,0.14004666825239576,0.045169535121625914,7647.127142424006,8651.37251926779,6977.261498715858,7461.705547503209,9452.45227285696,192.22639584686738,.,.,.,.,0.016312493859472754,.,.,.,.,0.11130248246426433,.,.,.,.,56.354503783029884,.,.,.,.,0.007263649651738536,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,171.78845279241915,181.39231585968255,172.0861195407596,163.12514417044304,160.8959237711731,0.009493966737284865,0.0070773175135838695,0.008768282461365073,0.015364137988038484,0.005344191833512424,0.11362410915543042,0.12319794281741081,0.10601310968498256,0.13954805164110629,0.04305660985244586,7719.728713149967,8712.601029514943,7038.440098343405,7576.348221161161,9502.967991100228,194.33575497957432,.,.,.,.,0.010973306363124546,.,.,.,.,0.11487705265958992,.,.,.,.,56.97289901798294,.,.,.,.,0.007273983008936777,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,173.36301227234028,182.36845808172572,173.38449318273067,165.52142172859485,163.76968600449717,0.009165688696339602,0.005381386843300806,0.007544906268070806,0.014689811128369312,0.017861000862962495,0.10873060238049037,0.1126759017104002,0.10609970165407301,0.1313179586312938,0.04043032879369246,7790.485343354894,8759.486906066104,7091.544469158837,7687.643345572774,9672.700510589973,196.89761414881977,.,.,.,.,0.013182644488219486,.,.,.,.,0.11739810533260342,.,.,.,.,57.72395249120023,.,.,.,.,0.007300643392988711,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,174.98470064601074,184.05214232900892,174.71485655796596,167.3596679079325,166.20034775686406,0.009354292777994155,0.009232321559294432,0.007672908636836562,0.011105790175919505,0.014841951594754432,0.10395831319666904,0.10417418145130153,0.10312085998395348,0.12633242180378046,0.04037437114289477,7863.359824139308,8840.357305877335,7145.957241964756,7773.020699516008,9816.262263358707,197.6333615381759,.,.,.,.,0.0037367003787056596,.,.,.,.,0.11559407969609681,.,.,.,.,57.93964960633449,.,.,.,.,0.007259538208513635,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,176.26819224078454,185.68740505416085,175.99875856325795,167.95195752904684,168.38975861417512,0.007334878935332023,0.008884779630702555,0.007348556560019981,0.003539022445002482,0.013173322961477663,0.09936083058090883,0.09928373470870278,0.10137069515725261,0.1145830241817205,0.041588041454778235,7921.036616474325,8918.901932396726,7198.469712932818,7800.529594237063,9945.575056428497,197.32359513920773,.,.,.,.,-0.0015673790930704756,.,.,.,.,0.1138574379525541,.,.,.,.,57.848836210881686,.,.,.,.,0.0071931281769942726,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,177.73039373581605,187.7341304681152,177.36966571378582,169.0505268849394,169.32100564851103,0.008295322465406096,0.011022424560014565,0.00778930011620016,0.006540973812124484,0.005530306842886024,0.09635634489517475,0.0929705453217784,0.09889026890242825,0.11179146562202513,0.04759092947596777,7986.744169468269,9017.209856104737,7254.540753904228,7851.5526540336705,10000.577138219502,197.41714331339466,.,.,.,.,0.0004740850891193915,.,.,.,.,0.11841491625468392,.,.,.,.,57.87626148155218,.,.,.,.,0.0071363284789624,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,178.84302218767175,188.99494746804433,178.4075097905475,170.0830136702534,170.5720662739757,0.0062602036065342315,0.006715971127813969,0.00585130536602807,0.006107563249517334,0.007388691206227094,0.09455286577701005,0.08622269838431129,0.0982845864222015,0.10775514591567559,0.06511184883486121,8036.742814122441,9077.769177151775,7296.989287145617,7899.506508475098,10074.46831457786,198.7512987056423,.,.,.,.,0.006758052364934208,.,.,.,.,0.1280301289945318,.,.,.,.,58.267392287331134,.,.,.,.,0.007139784066533964,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,179.7036833363386,190.74347281828153,178.8665242644368,170.7878192223888,170.92913839582636,0.0048123831622779445,0.009251704205123445,0.0025728427823930033,0.004143891485259399,0.002093379822679209,0.09362293767014229,0.09082478583532771,0.09166336188618684,0.10510675834894956,0.08104156518018724,8075.418699920682,9161.75401242117,7315.763293366248,7932.241206233319,10095.558003271819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
