Unnamed: 0,São Bernardo do Campo,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2021-12-01 00:00:00,151.07668261539175,163.51403552732012,147.98917059280663,150.1895357917155,142.57324117238494,0.0028440221331520465,0.0007400435170983322,0.004398231399860064,0.0023512080579493055,-0.002096560663047198,0.04338393988897393,0.08136129691309191,0.03433331760497649,0.03397069334798175,0.017942574849880266,5296.465329722267,5486.532001479973,5078.044791775741,5654.429805506317,5523.082348154357,134.6787268767468,.,.,.,.,0.010792125211342762,.,.,.,.,0.08932943469413313,.,.,.,.,24.48818836443576,.,.,.,.,0.004546694799376101,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-01-01 00:00:00,151.2834696789975,163.3649594555754,148.3432000331491,150.48573326580689,142.27351928323455,0.001368755654584941,-0.0009117019909878898,0.0023922658592132606,0.0019721578639282367,-0.0021022310125362598,0.04309830733183895,0.07442776873852175,0.035727791018039357,0.03623956025641917,0.016453179326853418,5303.714896591638,5481.529919330604,5090.192824962662,5665.5812337132775,5511.471553157275,135.30789625286448,.,.,.,.,0.004671631449957747,.,.,.,.,0.07933891514550084,.,.,.,.,24.60258815535155,.,.,.,.,0.00456916737744108,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-02-01 00:00:00,152.00672605654262,164.92369358476512,148.79424800933793,151.28610207172423,142.31657186287163,0.0047808024173412456,0.009541422679528733,0.0030405706233116447,0.005318569332440459,0.0003026043065075257,0.0467830975504997,0.07680418211942741,0.038956500884784084,0.04213299916679425,0.02066351276095091,5329.070909590152,5533.83151322142,5105.669915733235,5695.714020313356,5513.139348184453,134.99087470507112,.,.,.,.,-0.0023429641327133988,.,.,.,.,0.06744620648517219,.,.,.,.,24.544945173731644,.,.,.,.,0.00453718926918687,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-03-01 00:00:00,152.89897398743548,165.70378313513044,149.5956277922858,152.55423690903433,143.07189845809302,0.005869792436427934,0.0047300029086747575,0.00538582501453666,0.008382361763203283,0.005307369235602266,0.05226791745718096,0.07627780404247608,0.04479906443983395,0.05168714390167484,0.03022150047541161,5360.3514497084525,5560.006552375073,5133.168160481358,5743.457555731372,5542.3996143525965,135.1452782447862,.,.,.,.,0.0011438072392109255,.,.,.,.,0.060683189718111485,.,.,.,.,24.573019859707394,.,.,.,.,0.004516987151493865,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-04-01 00:00:00,153.7459040574301,166.41212960660167,150.42264997294055,153.66615916689534,143.6031318632052,0.005539148157162943,0.004274775494374605,0.005528384705220546,0.007288701253994168,0.003713052044722609,0.055810009001127536,0.07304288292373662,0.04946504278290864,0.05887290430715231,0.035165565820410194,5390.043230562851,5583.774332133728,5161.546288829089,5785.319902020094,5562.978832573338,136.40354677837385,.,.,.,.,0.009310488312500143,.,.,.,.,0.06627164051025658,.,.,.,.,24.801806673914033,.,.,.,.,0.0045345325895153055,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-05-01 00:00:00,154.20208394558497,166.15748980641456,151.09240179175328,154.29685137333894,143.88430859891878,0.0029671027072335487,-0.0015301757196970467,0.004452466559611956,0.004104301232378704,0.0019580125590954456,0.057580962258246826,0.07354730501687179,0.0513560240314459,0.061853195204414124,0.03592730198666594,5406.036042424361,5575.23017622643,5184.527901075989,5809.06459762366,5573.871214993498,138.7021135852095,.,.,.,.,0.01685122462812738,.,.,.,.,0.08548901401751863,.,.,.,.,25.219747489359545,.,.,.,.,0.004597963731102994,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-06-01 00:00:00,154.83695037696447,166.41628682116865,151.80394908008472,155.1105145448345,144.4587554805264,0.004117106689709438,0.0015575404699217366,0.004709351892573377,0.005273362121478442,0.003992422017392583,0.05825199872101905,0.06666584392910835,0.05472433273450661,0.06407957041478451,0.033792770968042785,5428.293269579436,5583.913822855031,5208.94366735902,5839.697898833991,5596.124461154348,141.4503705234417,.,.,.,.,0.019814095598073678,.,.,.,.,0.10765561333535101,.,.,.,.,25.71945397707299,.,.,.,.,0.004669848378836648,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-07-01 00:00:00,155.39906542092925,166.602797234868,152.46971976142908,155.74835379346231,145.0955600990693,0.003630367574382287,0.0011207461556919096,0.004385727020797869,0.0041121599686488874,0.004408210609489371,0.05574543854832448,0.051210959999828276,0.056277382094852335,0.06360404883403104,0.03608813971080016,5447.9999694495555,5590.171972805711,5231.788672350771,5863.711670762579,5620.793356376032,143.06763572616822,.,.,.,.,0.011433446209732523,.,.,.,.,0.12086431371435058,.,.,.,.,26.013515970663548,.,.,.,.,0.004705357848327388,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-08-01 00:00:00,156.15404469507789,166.72202480046127,153.2094369242886,157.13803342524133,145.8829834448258,0.004858325705522359,0.0007156396385421537,0.0048515676687606035,0.008922595956435408,0.005426929295554439,0.052022166453029595,0.025554666466307108,0.058628613248407735,0.06754536805632805,0.034698829405444664,5474.468127744817,5594.172521455718,5257.171049123336,5916.031200805828,5651.2970045060065,145.0221446784798,.,.,.,.,0.013661433226257458,.,.,.,.,0.12308914704829155,.,.,.,.,26.36889788207695,.,.,.,.,0.004745651610250097,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-09-01 00:00:00,157.01610697424593,167.72869092644046,153.8384478711423,158.41289095247424,146.9356792769811,0.005520588857313324,0.006037991244312257,0.004105562682568564,0.008112978757872868,0.007216028952091058,0.05156856855193559,0.021898351276929295,0.05768415560528628,0.07046235464009332,0.040153309365945855,5504.690415490562,5627.950086159441,5278.754694398496,5964.02783626888,5692.076927307387,145.70543856684472,.,.,.,.,0.004711652071342609,.,.,.,.,0.11881628327573979,.,.,.,.,26.493138954402063,.,.,.,.,0.004741879156376252,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-10-01 00:00:00,158.06416837891052,169.2706663912292,154.4641073311496,159.9639827840256,148.42341363642012,0.006674865559088694,0.009193271921886126,0.004066990200858989,0.00979144956086131,0.010125072186412787,0.053067479453230204,0.030360350643495515,0.055284262574603504,0.07381177313828347,0.04311869220883979,5541.433483958366,5679.6893616643065,5300.223338013353,6022.424314007279,5749.70961708699,145.33288384848203,.,.,.,.,-0.002556903311414671,.,.,.,.,0.09978204089676246,.,.,.,.,26.425398559679785,.,.,.,.,0.00469953977855696,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-11-01 00:00:00,159.232974785657,171.19405223851402,155.22903028390309,160.93918706302702,151.652520406682,0.007394505780365268,0.01136278298118909,0.004952108072030059,0.006096399089525528,0.02175604704909917,0.05698532775438525,0.04774334958184334,0.05353495025700239,0.0740933962283925,0.06145143684407883,5582.409645887006,5744.226439281467,5326.470616789091,6059.139416111929,5874.800570034993,145.36340817015343,.,.,.,.,0.0002100303858501018,.,.,.,.,0.09098290190061276,.,.,.,.,26.430948696335516,.,.,.,.,0.004666045191653398,.,.,.,.,.,.,.,.,.,.,.,.,.
,2022-12-01 00:00:00,159.9298209652027,171.59414571805553,155.96755389259906,161.4586836575461,153.77378995780597,0.004376268046764276,0.0023370758172374106,0.004757638486469151,0.003227906167536654,0.013987697305890112,0.058600296197588,0.04941539216910451,0.053911940095569655,0.07503284304346436,0.0785599646421622,5606.83976684425,5757.651131981447,5351.812038392573,6078.69774960316,5956.975502141113,145.88081456474265,.,.,.,.,0.003559399171375821,.,.,.,.,0.08317637052099269,.,.,.,.,26.525026993223932,.,.,.,.,0.004661172580240765,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-01-01 00:00:00,160.56135135867288,171.61131454741414,156.88918570582715,161.6034064231719,155.68559463878807,0.003948796976441127,0.0001000548665968104,0.005909125265006976,0.0008963455067723114,0.012432578279475859,0.06132779542511657,0.05047811427444593,0.057609554538181396,0.07387858580406137,0.09426965343320926,5628.980038762955,5758.227212997368,5383.436566122207,6084.146363018044,6031.036066380402,147.83752549183916,.,.,.,.,0.013413079251954008,.,.,.,.,0.09260087242476378,.,.,.,.,26.880809282444265,.,.,.,.,0.004721935677239201,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-02-01 00:00:00,161.06026542250314,171.29445581168457,157.83678194221,161.7482136661003,156.06206227975818,0.003107311065885021,-0.0018463743871738325,0.006039907926857602,0.000896065535581636,0.0024181276491479498,0.059560123428964884,0.038628544440433066,0.06077206648676747,0.06915447916964657,0.09658390612535928,5646.471030727049,5747.5953697557625,5415.952027311664,6089.598156887379,6045.619881445526,148.71892952135693,.,.,.,.,0.0059619776953478976,.,.,.,.,0.10169616906534573,.,.,.,.,27.041072067819098,.,.,.,.,0.0047349101653575325,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-03-01 00:00:00,162.17861832510357,172.36258204007981,159.04628313762188,162.56003819219453,157.68636187590505,0.00694369216185442,0.006235614709967585,0.00766298691932743,0.005019063318807859,0.010408036215971084,0.0606913447204076,0.04018495401230027,0.0631746761907932,0.06558848502599446,0.10214768641021932,5685.678387365247,5783.435159990353,5457.454396852659,6120.162235622893,6108.542912119606,149.53899087210505,.,.,.,.,0.0055141692680780174,.,.,.,.,0.1065054792461766,.,.,.,.,27.190181116391347,.,.,.,.,0.004727376510492632,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-04-01 00:00:00,163.26636116785798,173.33878865506443,160.23325520197648,163.7392462260305,157.8292610455928,0.006707066899373393,0.005663680616931233,0.007463060694901769,0.0072539847243502376,0.0009062240258939092,0.0619233219173867,0.04162352266530922,0.06522026590277963,0.06555175917551814,0.09906559138236104,5723.812612677627,5816.190689605269,5498.1837102560285,6164.557798990647,6114.078620469772,149.37266293619135,.,.,.,.,-0.0011122713544051699,.,.,.,.,0.09507902443980787,.,.,.,.,27.159938256814495,.,.,.,.,0.004690463610604255,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-05-01 00:00:00,164.28822333815805,174.0870256767659,161.45742861672412,164.82593764149095,157.56224842082335,0.006258865347341658,0.004316616191373246,0.007639945985023822,0.0066367192991736434,-0.0016917815049031226,0.06540858031550512,0.04772301194240369,0.06860058283577142,0.06823915183256513,0.09506206726149813,5759.637185093792,5841.2969525081335,5540.189536818122,6205.47023870608,6103.734935340139,150.10630767044162,.,.,.,.,0.004911506026800128,.,.,.,.,0.08222076643573373,.,.,.,.,27.293334457250356,.,.,.,.,0.004685011461985985,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-06-01 00:00:00,165.07313579645873,174.70113957193462,162.40179870103415,165.51352540069053,157.75986002912165,0.004777655040343776,0.0035276258686214312,0.005849034587017021,0.004171599258213421,0.0012541811904747124,0.0661094486462912,0.04978390582448755,0.06981273995288828,0.0670683795123963,0.0920754474476162,5787.154744721707,5861.9028627441,5572.594297037601,6231.356973750731,6111.3901248876855,151.44108026059018,.,.,.,.,0.00889218188671359,.,.,.,.,0.07063049534743193,.,.,.,.,27.536031751539134,.,.,.,.,0.004704735983424076,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-07-01 00:00:00,165.95625322506825,175.60936220600175,163.23977904506165,166.53076944100104,158.48714098423633,0.005349855531298742,0.0051987218646227795,0.0051599203378907,0.006145987391954044,0.004610050712395619,0.06793598002370715,0.054060106556534926,0.07063736524527364,0.06922972464824428,0.09229490465472168,5818.115186543238,5892.3772653249425,5601.348439685699,6269.654815146169,6139.563943286651,152.99583066038826,.,.,.,.,0.01026637156260879,.,.,.,.,0.06939511430259904,.,.,.,.,27.81872688486023,.,.,.,.,0.004727951960588017,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-08-01 00:00:00,166.81525583536725,176.56369320087455,163.89726292682076,167.47928490145355,160.69961463498495,0.005176078596653033,0.005434397021232273,0.004027718523054391,0.005695736971830678,0.01395995685838436,0.06827367911671778,0.05903040352462208,0.06975958020010053,0.06580998406812877,0.10156517806453369,5848.2302080331665,5924.398782783602,5623.909094550303,6305.365119877414,6225.271991064225,156.05462781603754,.,.,.,.,0.019992683084541163,.,.,.,.,0.07607447236432208,.,.,.,.,28.374897875284645,.,.,.,.,0.00479750776771712,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-09-01 00:00:00,167.8239256905732,177.18603137176265,165.04626335543762,168.5616145828777,161.43043739007254,0.006046628350355521,0.0035247233426414226,0.007010491866053181,0.00646246896779501,0.004547756736987818,0.06883254797611293,0.056384750832341624,0.07285444984262424,0.06406501118301167,0.09864696025100961,5883.592282608465,5945.2806494643955,5663.335463513071,6346.113346295239,6253.583013701169,159.16118033123024,.,.,.,.,0.019906827235234736,.,.,.,.,0.09234893286575896,.,.,.,.,28.939752065105367,.,.,.,.,0.004865274712444132,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-10-01 00:00:00,168.68164691187425,177.41644497399284,166.18739801522088,169.14001832282278,162.85686988614262,0.005110839934006073,0.0013004050062317418,0.006914029052119464,0.0034314083985040877,0.008836205359608273,0.06717195074541871,0.04812280093431287,0.07589653600844737,0.05736313499512047,0.09724514411910024,5913.662381001831,5953.0119221844125,5702.491929439699,6367.889452929576,6308.840957443591,162.6234129610597,.,.,.,.,0.021752996695703075,.,.,.,.,0.11897189854571422,.,.,.,.,29.569278396152068,.,.,.,.,0.004947063444423174,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-11-01 00:00:00,169.8301688887045,177.53465455239657,167.80798953202495,170.2450954236568,163.20410257743882,0.006808814105486283,0.000666283096930842,0.009751590891721174,0.0065335046773191685,0.0021321341343412126,0.0665515049085299,0.03703751521138465,0.08103483752437168,0.05782251377338832,0.07617138270949475,5953.92740883668,5956.978313403992,5758.1002977989365,6409.494088454943,6322.292252597086,163.49078277285645,.,.,.,.,0.0053336096937310895,.,.,.,.,0.12470383593018286,.,.,.,.,29.72698938604242,.,.,.,.,0.004943044094389474,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-12-01 00:00:00,170.37377873831954,176.9920584682012,168.61891713791618,171.05888985785336,163.96818117164904,0.003200902720477794,-0.003056282648384201,0.004832473162646789,0.004780134383145729,0.004681736440097506,0.06530337938281816,0.0314574412055697,0.08111535335117837,0.05945921261608511,0.0662947256267814,5972.985351277152,5938.772103947934,5785.926162955879,6440.132331525736,6351.891558621017,164.91059231540072,.,.,.,.,0.008684339988247913,.,.,.,.,0.13044743277199444,.,.,.,.,29.98514866869785,.,.,.,.,0.004973246461802731,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,171.0581168778265,176.33887708207692,169.58906989846372,172.2329345051135,164.9510438948168,0.0040166869841986585,-0.00369045589828898,0.00575352265934681,0.006863394520072896,0.005994228368849441,0.06537541837017335,0.027548081821590076,0.08094811720451722,0.06577539618259842,0.05951385083202987,5996.976963794436,5916.855327408324,5819.215620239754,6484.333500478473,6389.966247197558,166.05397854739223,.,.,.,.,0.006933370476316814,.,.,.,.,0.1232194126284849,.,.,.,.,30.19304681320537,.,.,.,.,0.004991649695564364,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,171.4233630590502,176.1906608695322,170.13146135951237,172.76383206699813,164.83684646283368,0.0021352168952295525,-0.0008405192036906595,0.003198268976729368,0.0030824392756827468,-0.0006923110596132043,0.06434298123973625,0.028583558263148623,0.0778948941179245,0.06810349339398325,0.05622624778176877,6009.781810327833,5911.882096880178,5837.827037026866,6504.321064736973,6385.542402894068,168.98669594743947,.,.,.,.,0.017661229352660346,.,.,.,.,0.13628235821299373,.,.,.,.,30.726293137829,.,.,.,.,0.00506857746052345,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,172.1136754787608,176.5075394483079,171.02230379228067,173.77519708789663,163.65529619980606,0.0040269447955749715,0.0017984981565530855,0.0052362004396460105,0.005854032113077334,-0.0071679984686799925,0.06125996913934362,0.024047895773946282,0.0752989659261385,0.06899087266725679,0.037853205901207776,6033.982869911474,5922.514605933176,5868.395069524723,6542.397569123708,6339.770844728432,170.4248541783403,.,.,.,.,0.00851048198106752,.,.,.,.,0.1396683445864506,.,.,.,.,30.987788701923495,.,.,.,.,0.005088841895949182,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,173.5511304402102,178.4590631320119,172.39683149996102,175.25024285253525,163.63558136083267,0.008351776565405977,0.011056319122705327,0.00803712543452706,0.008488241068675295,-0.00012046563375078811,0.0629938047175449,0.029539115374439096,0.07591168439193341,0.07030077939051105,0.03678861750206486,6084.377346640462,5987.995817425256,5915.560096797854,6597.931016857546,6339.007120215787,172.49447216307908,.,.,.,.,0.01214387417091789,.,.,.,.,0.15479277648524525,.,.,.,.,31.364100508754643,.,.,.,.,0.005102761077397181,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,175.591881714092,181.69363748962044,174.20066214739958,177.12601983288303,164.19646770222275,0.011758789866165076,0.01812502150824269,0.01046324710114499,0.010703420148331366,0.0034276551390939325,0.06880382626493797,0.0436943062430053,0.07892627573628719,0.07462467599089706,0.042105385953115304,6155.922261326061,6096.528370407356,5977.456063832324,6668.551444640679,6360.735050548147,173.28812844984384,.,.,.,.,0.004601053452973458,.,.,.,.,0.15443602030567494,.,.,.,.,31.508408411699854,.,.,.,.,0.005060532078076471,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,177.73164020292606,184.77062868214858,176.31823314959476,178.46051124737562,166.22799215090018,0.012185976184924785,0.016935051964623193,0.012155929696773482,0.007534135389886121,0.012372522241840711,0.07668421845499873,0.05763837107695435,0.08569138125236786,0.07822312898804995,0.05367735569881549,6230.938183398829,6199.773395164005,6050.117599509822,6718.793214079022,6439.433386435509,174.7986797052035,.,.,.,.,0.00871699214985111,.,.,.,.,0.15423555751465234,.,.,.,.,31.78306696047894,.,.,.,.,0.005041515066757356,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,179.65024949903471,186.80760123343072,178.63678582074158,179.61336707382594,166.73468431347214,0.010794978845173997,0.011024330900482271,0.013149817972482047,0.006460005176452066,0.0030481759180005508,0.08251569921499002,0.0637678930482799,0.09432141396999594,0.07855964202134924,0.052039195596670806,6298.201029274206,6268.121748580299,6129.675544655485,6762.196653021483,6459.061912209611,177.20423920551661,.,.,.,.,0.013761885984322486,.,.,.,.,0.15822920429031062,.,.,.,.,32.22046190422114,.,.,.,.,0.005058285514051147,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,181.3858972171366,188.87225960407875,180.50777048981178,180.88892753679204,167.71000545753662,0.009661259714037973,0.011052325264152785,0.010473680773386063,0.007101701191547738,0.00584953963286261,0.0873459762945743,0.06971176338728302,0.10134707112471752,0.08006747009475745,0.0436241918717426,6359.049585149245,6337.399068940919,6193.875809554638,6810.219753049727,6496.844450856195,180.58188430180354,.,.,.,.,0.019060746579372845,.,.,.,.,0.15717096525121677,.,.,.,.,32.83460796324784,.,.,.,.,0.005107426856834786,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,182.91039527351086,190.99302337047206,182.07047578430695,182.07791719777333,167.92871847145582,0.008404722085693761,0.011228561414148075,0.008657274366941303,0.006573037261992987,0.0013041142853851273,0.08989462927207104,0.07792370477410993,0.103148123942719,0.08018612451205498,0.040254373254785536,6412.495629641571,6408.558943592487,6247.497891832713,6854.983581248885,6505.317078514482,183.26734236490194,.,.,.,.,0.014871137675195767,.,.,.,.,0.1514575475219797,.,.,.,.,33.32289593878038,.,.,.,.,0.005139036877289248,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,183.97527010214102,191.82032869006395,183.22964670864675,183.17639923205414,168.83965048955895,0.00582183875901543,0.004331599683550458,0.006366605674788417,0.006033032732287058,0.005424515987466183,0.09066560275082414,0.08118685794985092,0.10254838150763401,0.08298675291876423,0.03673643370156299,6449.828145240236,6436.318255484566,6287.273247364084,6896.339921573848,6540.60527501042,184.99408297797785,.,.,.,.,0.009421976609655935,.,.,.,.,0.1375611888201782,.,.,.,.,33.636863484881566,.,.,.,.,0.005156493145443797,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,184.7942933816011,191.73160701992538,184.35959800547784,184.130762482183,169.46909123505097,0.004451811806039929,-0.00046252485721631764,0.0061668584594709586,0.00521007757620473,0.0037280386666693754,0.08811228647310076,0.07996721824999398,0.09863420996587369,0.08156280228791069,0.03838744589548204,6478.541566324145,6433.341298302448,6326.045971576597,6932.270387557126,6564.988904379081,186.9816291968785,.,.,.,.,0.010743836704967702,.,.,.,.,0.14368300173018755,.,.,.,.,33.998252453430425,.,.,.,.,0.005187758188910176,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,185.8974404886068,192.647239465548,185.41864375598297,185.36401755459784,171.24775261821594,0.005969595093110902,0.004775594696431407,0.005744456822224464,0.006697713384715698,0.010495491361890874,0.09111532223588448,0.08845131884919821,0.099631327867715,0.08362691765760766,0.04439624440882417,6517.215836268988,6464.064328886954,6362.385669515726,6978.700747718336,6633.8916887159,189.69018616807378,.,.,.,.,0.014485684945783506,.,.,.,.,0.150260777702385,.,.,.,.,34.490740427178025,.,.,.,.,0.005231783385824038,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,187.46491949860587,194.85809947525732,186.84182482361118,186.7773290903021,172.59726664741206,0.008431955845541239,0.011476209136672688,0.0076755014425688994,0.0076245193341688555,0.007880477311750456,0.09591361649618446,0.10502064377193832,0.10173270562470216,0.0844460708225161,0.04635449750455045,6572.168712436271,6538.247282998167,6411.220169900273,7031.909986496693,6686.169921657436,191.6616982822356,.,.,.,.,0.010393326897865762,.,.,.,.,0.1542132260777771,.,.,.,.,34.84921396738712,.,.,.,.,0.00523438991260873,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,189.26918373417072,196.10048604293345,188.74043923129918,188.6808588709758,175.0995581174471,0.009624543303304645,0.006375852843796714,0.010161613490343502,0.010191439132066327,0.014497862675582285,0.1041037835022125,0.11300159199779802,0.10937999193731329,0.0921317072765846,0.06225981553782867,6635.422834805738,6579.934185530917,6476.368511268293,7103.575269106243,6783.105095007235,193.87699659496658,.,.,.,.,0.011558377769713912,.,.,.,.,0.14729148059838293,.,.,.,.,35.252014347399765,.,.,.,.,0.005232225231678655,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,190.40422766332833,196.25505342385847,190.0775600309336,190.36147642356633,175.57258667475682,0.005996982217410407,0.0007882049863516816,0.007084442555502335,0.008907196854238242,0.0027014834440213242,0.10627018529288579,0.11187915279581495,0.11141971436542542,0.0954467588794059,0.07281946109706694,6675.215347551066,6585.120522465817,6522.249971954638,7166.84821239707,6801.429541120454,196.55373480354936,.,.,.,.,0.013806373399598337,.,.,.,.,0.15331613895862062,.,.,.,.,35.738716820567966,.,.,.,.,0.0052615956100636446,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,190.6378857052985,194.31341540194566,190.6103525964892,191.8481852475782,175.65407406948665,0.0012271683503966013,-0.009893442171496014,0.002803027172007644,0.007809924843742211,0.0004641236782640945,0.09845372497285365,0.08884027514033166,0.10564881580513452,0.09470995374887625,0.07344669544792959,6683.406960557663,6519.97101338447,6540.532015848652,7222.820758302399,6804.586245616533,199.09018875569413,.,.,.,.,0.012904633710877578,.,.,.,.,0.1541830080645774,.,.,.,.,36.19991187043418,.,.,.,.,0.0053090910137131245,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,190.56949781785022,192.6888031957427,190.81487546553421,192.95472460302716,173.77459096974698,-0.00035873188162605096,-0.008360782516443233,0.0010729893012577651,0.0057677864089304975,-0.01069991179934815,0.08529788483129042,0.06051486369053727,0.09537399636332355,0.08936408544085372,0.058333308880277324,6681.00940940303,6465.458953728049,6547.549936726192,7264.480445706277,6731.777772957379,199.7191548920309,.,.,.,.,0.003159202069513256,.,.,.,.,0.1525264695200237,.,.,.,.,36.31427470693145,.,.,.,.,0.005325717219793587,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,191.18379799386122,191.14121362617604,191.97265760819093,194.4505038973574,173.1749775347691,0.003223496850467411,-0.008031549025682372,0.00606756753021509,0.007751970299807676,-0.0034505242200929542,0.0756880304237113,0.03447834209075751,0.08878505744391396,0.08959961247570902,0.04179191058003351,6702.545622192185,6413.531303167646,6587.277638124734,7320.794482364927,6708.549610707506,197.96683675520805,.,.,.,.,-0.008773911234353893,.,.,.,.,0.13254194533435504,.,.,.,.,35.99565648411289,.,.,.,.,0.005253410339674346,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,192.46273281107665,193.15772461295757,193.26422412822453,195.42826692268602,172.87630442253587,0.006689556492943449,0.010549849237251996,0.0067278670625565695,0.005028338861208237,-0.0017246897703410147,0.07131903989986266,0.03399285327577162,0.08188368504436316,0.08804968197249896,0.0368346882015087,6747.38267977837,6481.193091494461,6631.59596637819,7357.605917755522,6696.979443820093,197.1082620325734,.,.,.,.,-0.004336962375654396,.,.,.,.,0.11232249813150719,.,.,.,.,35.83954467625431,.,.,.,.,0.005199626176672603,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,194.10898946588384,195.80137954655007,194.88923092585617,196.54250087011593,173.27056604584908,0.008553638570762523,0.013686508985802925,0.008408213185661761,0.0057014983808392206,0.0022805995571815174,0.07014377878295819,0.036686805976676506,0.07967225121123578,0.08653693482781044,0.033155807091785894,6805.097352519818,6569.8979989799245,6687.355839024673,7399.555295982457,6712.252572174123,197.71365688020356,.,.,.,.,0.003071382403696976,.,.,.,.,0.0948698295215924,.,.,.,.,35.949621623129474,.,.,.,.,0.0051704963020283365,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,195.45132448997626,198.33222135287195,196.09335015596113,197.25671309129245,174.23759892851322,0.006915367638490322,0.012925556562384699,0.006178480074987114,0.003633881822072249,0.0055810568680676464,0.06856323938129716,0.03842652392681356,0.07701893627315304,0.08336428781218919,0.0375688001104455,6852.157102528209,6654.817587174837,6728.673533830435,7426.444405463946,6749.71403549226,200.16126168280883,.,.,.,.,0.012379543432795348,.,.,.,.,0.09218183174321126,.,.,.,.,36.39466152540557,.,.,.,.,0.005205316704861757,.,.,.,.,.,.,.,.,.,.,.,.,.
