Unnamed: 0,Porto Alegre,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2021-01-01 00:00:00,138.64788132409163,146.9374363560124,132.63852456898874,135.95252912789948,138.63957479779174,0.006177603028144185,0.01209447595280233,0.003464189810326701,0.0034133373620384155,-0.008906947167923729,0.029492680847759356,0.029775312039397983,0.02108556421290797,0.03221463484271059,0.11111926222073087,6097.156611392456,6458.106718177386,5440.37384165615,6510.361016468509,7763.581941411774,108.19847062105492,.,.,.,.,-0.005574249906334927,.,.,.,.,0.0030961793346206967,.,.,.,.,24.933043238818854,.,.,.,.,0.004026551832921091,.,.,.,.,86.05819524941116,-0.002796920073741216,-0.031208636617447216,7042.463709410542,102.61514887995526,0.0031042082272980664,0.007514363726219164,30.116283835753332,0.004358468312369598
,2021-02-01 00:00:00,139.57253937395313,148.56617276365824,133.180967179002,136.70380960003578,137.6969076334946,0.0066691105628948755,0.011084557128787864,0.004089630910596664,0.005526049989327708,-0.0067994089398503155,0.03201192263967578,0.033711161785319854,0.023198321885876894,0.03419801430000535,0.1050675675877566,6137.819222953119,6529.691971038832,5462.622962684188,6546.3375968940845,7710.794172954078,107.35794678481017,.,.,.,.,-0.007768352282801927,.,.,.,.,-0.0033888824507929405,.,.,.,.,24.739354575457373,.,.,.,.,0.0039681089481397955,.,.,.,.,85.88427840950534,-0.0020209213010076166,-0.03135586135112611,7028.231444488621,102.5468527652211,-0.0006655558704499187,0.008564359876977123,30.09623976625031,0.004365315681547481
,2021-03-01 00:00:00,139.8366088062906,149.19065135133064,133.1279258958689,137.0883719568748,136.62120578873555,0.001891987016371166,0.004203369960036785,-0.00039826473899839954,0.0028131063645129295,-0.007812098784543586,0.03532887744238167,0.04010256316837224,0.026066849794906144,0.03607989086768071,0.08564788959431935,6149.43189723178,6557.1386821181895,5460.447392575707,6564.753140852156,7650.556687167677,106.64936958639568,.,.,.,.,-0.006600137387451799,.,.,.,.,-0.013497111949536067,.,.,.,.,24.57607143638247,.,.,.,.,0.003934879880104189,.,.,.,.,85.4728670568512,-0.0047902987633252625,-0.037852057795173755,6994.564116091723,102.92232199770136,0.003661440818080397,0.01121118488463746,30.20643536700119,0.004397181051764034
,2021-04-01 00:00:00,140.06217355379286,149.4781856948187,133.32815972062826,137.32446621454156,136.32594507292507,0.0016130593370919932,0.0019272946453658957,0.0015040707906466277,0.0017222048398171097,-0.0021611631525713104,0.03787877157685493,0.041996169886025836,0.02964194505270945,0.0389276971883179,0.08019604522573665,6159.35129577142,6569.776220389157,5468.6602920027435,6576.058990483536,7634.022585958712,106.2061287867109,.,.,.,.,-0.004156056443687661,.,.,.,.,-0.024606964208007676,.,.,.,.,24.473931896328764,.,.,.,.,0.003912043106518205,.,.,.,.,85.06866459762433,-0.004729014869221726,-0.038953019947419176,6961.486718382999,102.76566323415527,-0.0015221067743651506,0.007884871590393638,30.16045794709966,0.0044096608233133
,2021-05-01 00:00:00,140.71733197372205,149.73532676273953,134.3014686335828,138.22711677518046,135.2560636084361,0.004677625680837849,0.0017202581548976248,0.007300100106338858,0.006573122659939479,-0.007847966606185142,0.0464635646523992,0.05041014371116592,0.03943519645756832,0.04808996612161742,0.06935664792697538,6188.162435569823,6581.0779315081345,5508.582059581924,6619.284232846982,7574.111031633244,106.06169194122597,.,.,.,.,-0.0013599671425271742,.,.,.,.,-0.030925619809257232,.,.,.,.,24.44064815310131,.,.,.,.,0.003889223243747523,.,.,.,.,84.84261481812787,-0.002657262583886544,-0.03880473750848179,6942.988220198017,102.97522901405443,0.0020392587689690433,0.00968625734092754,30.221962925444405,0.004432239191005273
,2021-06-01 00:00:00,141.61697551066203,150.02683919958943,135.50361596811783,139.39703494107823,136.9390632779066,0.006393267441340944,0.001946851442157005,0.008951110861005418,0.00846373847036519,0.012443062621892764,0.04896838503538836,0.04667260243733673,0.04610507061288205,0.052973681997758204,0.07752091297800123,6227.725012990882,6593.890312570039,5557.889988284187,6675.308123454812,7668.356169505027,106.00162700070128,.,.,.,.,-0.0005663207839262663,.,.,.,.,-0.03099138268820767,.,.,.,.,24.42680690607958,.,.,.,.,0.0038623713456225573,.,.,.,.,85.15247991188158,0.0036522341327875907,-0.03134897477737164,6968.345638759367,102.92814418100322,-0.0004572442664322329,0.011175015151218881,30.20814410617642,0.004409179538432014
,2021-07-01 00:00:00,142.99919874316794,151.12484878486077,137.1708310661307,140.66380247641897,139.06621193352845,0.009760293407776066,0.007318754371746783,0.012303842123335906,0.00908747833751411,0.015533541742614121,0.0540501102930524,0.052394833423984544,0.05598039130098109,0.053022030258069064,0.05994391621551309,6288.509436380619,6642.14937612198,5626.273389238905,6735.969841422939,7787.472900161267,106.54873266132124,.,.,.,.,0.005161294935749794,.,.,.,.,-0.02089166750197402,.,.,.,.,24.55288086086047,.,.,.,.,0.0038441442095238933,.,.,.,.,85.15359102918688,1.304856072836813e-05,-0.031122497344376665,6968.43656564061,102.92528906864136,-2.7738888955797236e-05,0.012059443080364662,30.207306165821496,0.004402773191918121
,2021-08-01 00:00:00,143.91469747381942,152.37811199612025,137.9327427570512,141.14518715177957,141.9971689366796,0.0064021248978867185,0.008292899687486921,0.005554473097514334,0.0034222356205768634,0.021075982169932894,0.05580257692660928,0.05794528825196443,0.05976598785104703,0.048206490465021457,0.049634057870270976,6328.7692592138665,6697.232054607463,5657.524373418693,6759.021917353388,7951.601540153902,106.95455970471865,.,.,.,.,0.0038088397042448374,.,.,.,.,-0.018947806964975777,.,.,.,.,24.646398848336908,.,.,.,.,0.0038330785289428723,.,.,.,.,84.69725398220852,-0.0053589877004946995,-0.04217168168903296,6931.092799793665,103.00188879843239,0.0007442265208499332,0.014313259230524178,30.22978724419353,0.00442635840231909
,2021-09-01 00:00:00,144.7186370831201,153.87779442766993,138.415037275525,141.72461196322377,140.72982432182494,0.005586223112805655,0.009841849409368386,0.00349659195368357,0.004105168749545252,-0.008925140017543631,0.06220487714404266,0.07314683796253196,0.06292480113190324,0.0507324766686601,0.02230157562604851,6364.1231763253,6763.145203948504,5677.306427620558,6786.768842905998,7880.632383044312,107.4199677067203,.,.,.,.,0.0043514554525450055,.,.,.,.,-0.011368976131545971,.,.,.,.,24.753646554991104,.,.,.,.,0.003827328341941822,.,.,.,.,84.27020870188682,-0.005042020375435219,-0.04763601124359318,6896.146088673073,103.30899987812758,0.0029816062916689923,0.01837252260130917,30.31992056803663,0.004462252807740921
,2021-10-01 00:00:00,144.6133540553475,153.8328359067458,137.92350864883963,142.19796133070167,139.48059737836329,-0.0007275015153170861,-0.00029217029715922216,-0.003551121585922523,0.003339923538479894,-0.008876774695638634,0.06118248326641074,0.07377178093980175,0.05664407970297769,0.0558606122352987,0.00912328107879179,6359.493267070859,6761.1692138045355,5657.145622215538,6809.436131914642,7810.677784920874,107.85361587242292,.,.,.,.,0.004036941873661437,.,.,.,.,-0.009890425878842368,.,.,.,.,24.853575587294763,.,.,.,.,0.003845813373621855,.,.,.,.,83.9064396649876,-0.004316697947029935,-0.04585357490883635,6866.37750900968,103.80108601822326,0.0047632456095421105,0.02080955402973328,30.464341796563996,0.004501710435184009
,2021-11-01 00:00:00,144.8916884678765,154.43036406215663,137.50364317944437,143.2569583444337,137.65524515406986,0.0019246798772296625,0.0038842692581775307,-0.0030441907511522537,0.007447343153318409,-0.013086782381221518,0.05994725134812562,0.07393689748540622,0.04915155710872976,0.06302221642231332,-0.009378731800948614,6371.733255791367,6787.431415531052,5639.924191834469,6860.148339469616,7708.461144499773,108.45109771510177,.,.,.,.,0.00553974790595424,.,.,.,.,-0.0029595957728648647,.,.,.,.,24.991258130609957,.,.,.,.,0.003860274063841098,.,.,.,.,83.92179801468528,0.00018304137035252133,-0.03503406081503846,6867.634340158287,104.28276564638391,0.004640410294706188,0.022966373380679528,30.60570884185822,0.004521537288185634
,2021-12-01 00:00:00,145.42575500175903,155.17140606499,137.7643366329054,143.88344290309072,138.38049690422278,0.0036859708070897668,0.004798551161448561,0.0018959021552675814,0.004373152731267371,0.005268609629376586,0.055365117655083784,0.06880946611655947,0.04224303529697737,0.06194836212798882,-0.01075901791203171,6395.219278562777,6820.0012524333015,5650.616936265313,6890.148815917267,7749.07401711336,109.09383910437423,.,.,.,.,0.0059265549433249465,.,.,.,.,0.0026548634122203207,.,.,.,.,25.139370195023833,.,.,.,.,0.0038692322613239427,.,.,.,.,83.80672471424546,-0.0013711967946596904,-0.028885932811267945,6858.217461964166,104.08987941216485,-0.0018496463248119932,0.017520290248397075,30.549099104980613,0.004518455952655414
,2022-01-01 00:00:00,145.57291118865407,155.47042237543837,137.66804648340337,144.18779329474123,138.3990256173584,0.001011899074502054,0.0019270065151251181,-0.0006989483044411715,0.0021152565264614953,0.0001338968536039875,0.04994688558114402,0.0580722396622706,0.03791901282646304,0.06057455657256883,-0.0017350686539840954,6401.690595031992,6833.143439279903,5646.667447138663,6904.723248168427,7750.111593742596,109.20847973395956,.,.,.,.,0.0010508442138117413,.,.,.,.,0.009334781786722424,.,.,.,.,25.165787756732144,.,.,.,.,0.003874206522501309,.,.,.,.,83.99358750676639,0.0022296873330638345,-0.023990832443803733,6873.509142566506,103.67961064110828,-0.003941485698451319,0.010373339343865196,30.42869026775776,0.004488081519285089
,2022-02-01 00:00:00,145.5559500606412,155.31756123875923,137.74700404105968,144.13109664645887,139.14392272999058,-0.00011651294100245568,-0.0009832168353540727,0.0005735358325567042,-0.0003932139259975598,0.005382242463842557,0.04286954091060036,0.045443645410730316,0.034284454894524696,0.054331236767677815,0.010508697118656318,6400.944715233378,6826.424977612013,5649.906013254129,6902.008214832087,7791.824573461954,109.44281630109681,.,.,.,.,0.002145772633298293,.,.,.,.,0.019419796845272952,.,.,.,.,25.219787815395936,.,.,.,.,0.0038833285256242044,.,.,.,.,84.26017808420033,0.0031739396464338654,-0.018910333245872102,6895.325245744224,103.3964583921195,-0.0027310311761193917,0.008285048287572039,30.345588565988034,0.004461647675487847
,2022-03-01 00:00:00,145.4258709752813,154.8553198160862,137.59026134475343,144.26875888029952,140.84924678291827,-0.0008936706833745367,-0.0029761053353295486,-0.0011379027616421622,0.0009551182017182303,0.012255828493759502,0.039969949333748866,0.0379693259158429,0.03351915399309169,0.05237779704381884,0.030947179610760767,6395.224378595473,6806.108817814916,5643.476969598628,6908.600448506482,7887.319839087764,110.04620923619572,.,.,.,.,0.005513316958500658,.,.,.,.,0.03185053660395343,.,.,.,.,25.358832499248347,.,.,.,.,0.003908828848878699,.,.,.,.,84.53168341483266,0.00322222592932353,-0.011011490247455069,6917.54354154218,103.67880879586589,0.0027307550774671174,0.007350075119578303,30.428454936043334,0.004459857443094372
,2022-04-01 00:00:00,145.9065875202979,154.84884850232936,138.37378195539813,144.80539013886386,142.68983347167622,0.003305577898848,-4.178941843591133e-05,0.005694593519823821,0.0037196636522642823,0.013067778002354036,0.04172728309303597,0.03592940857922655,0.037843635173111956,0.05447626435798325,0.046681417798694946,6416.364290959533,6805.824394485608,5675.614276978979,6934.2981184828095,7990.389583778526,110.84652459500914,.,.,.,.,0.007272539093969854,.,.,.,.,0.043692354304875725,.,.,.,.,25.543255599976565,.,.,.,.,0.0039245935115754344,.,.,.,.,84.85123031900801,0.0037802027744697764,-0.002555985563483243,6943.6932588304335,104.28814469129067,0.005877149848668717,0.014815079368157846,30.607287525365926,0.004469361827526397
,2022-05-01 00:00:00,146.16965151442994,154.5582564129644,138.83663690829582,145.4004494061255,143.85260221366957,0.0018029617346471127,-0.001876617696389249,0.003344961352916398,0.004109372356174035,0.008148924935315494,0.03874660970495136,0.032209697968382356,0.03376856799002259,0.05189526337738859,0.06355750992517639,6427.932750251689,6793.052463988399,5694.598987389535,6962.793731480371,8055.502668700664,111.81721064252937,.,.,.,.,0.008757027349903357,.,.,.,.,0.05426576359438817,.,.,.,.,25.766938587871135,.,.,.,.,0.003952679364869996,.,.,.,.,84.67707709969758,-0.00205245367280682,-0.0019511152359594774,6929.441650098503,104.8065196954327,0.00497060337660149,0.017783798093115477,30.75942421208812,0.0045011223589993595
,2022-06-01 00:00:00,146.23411833600935,154.42392637441895,138.78728916979935,145.8138415545319,144.50286246893378,0.0004410410841886314,-0.0008691223727739228,-0.0003554374378071934,0.00284312840912726,0.004520323200676968,0.032603032289725054,0.029308670357174105,0.024233103878601447,0.0460325904074359,0.05523478114989788,6430.767732680952,6787.14847011252,5692.574913716117,6982.589848145236,8091.916144307107,112.42113409883557,.,.,.,.,0.0054009883884234,.,.,.,.,0.060560458171946996,.,.,.,.,25.906105523989446,.,.,.,.,0.0039738322517772,.,.,.,.,84.5356081135398,-0.0016706881130441609,-0.007244319824626921,6917.8647143036505,105.36716264228787,0.005349313654192445,0.02369632213513473,30.92396602002094,0.004533098349557629
,2022-07-01 00:00:00,146.43873451080643,154.2207353954274,138.76593556791195,146.70963046555067,146.04261838968904,0.0013992369026147866,-0.0013157998489100597,-0.00015385848383620004,0.006143373643192618,0.01065553923602236,0.02405283244849521,0.020485622552872673,0.011628598364416431,0.042980694981178624,0.050166078152004356,6439.765900204663,6778.217941181016,5691.699062770769,7025.486506579556,8178.139874277374,113.41522915127747,.,.,.,.,0.008842599395661122,.,.,.,.,0.06444465662282695,.,.,.,.,26.13518283703981,.,.,.,.,0.004004894055698289,.,.,.,.,84.10029542349092,-0.005149459497164943,-0.012369362148625607,6882.241450150478,105.68728901719207,0.003038198684261806,0.026834998216120898,31.017919172895127,0.004570984209167931
,2022-08-01 00:00:00,147.0126300345652,154.81773116441008,139.20829641769487,147.32766450975154,147.63755122335846,0.0039190144989706965,0.0038710473494498743,0.0031878201805977113,0.004212634455145636,0.010921009574161644,0.02152617220565234,0.016010299224287206,0.009247649507632794,0.043802254137958574,0.039721793954878404,6465.003436137542,6804.456743776218,5709.843175904959,7055.082313101334,8267.453418143188,114.52840617977806,.,.,.,.,0.009815057791011439,.,.,.,.,0.07081368476453331,.,.,.,.,26.391701166964005,.,.,.,.,0.0040287233098845274,.,.,.,.,84.1527779171809,0.0006240464843281224,-0.006428497258506138,6886.5362887317415,106.60687340143329,0.008700993211129049,0.03499920870437245,31.287805877041837,0.004608331720771471
,2022-09-01 00:00:00,147.3139432744954,155.0507473325296,139.54016148151223,147.71796846449317,147.50314607923673,0.002049573834978169,0.0015051000060972708,0.002383946017280536,0.002649223796769018,-0.0009103723477394965,0.01793346208674329,0.007622626183474646,0.008128626976761089,0.042288748709536916,0.04812996669364389,6478.253938023294,6814.698131662764,5723.4551338034535,7073.772805053366,8259.926957165086,116.26262387140522,.,.,.,.,0.01514224941631448,.,.,.,.,0.0823185516944791,.,.,.,.,26.79133088855501,.,.,.,.,0.004080104466701208,.,.,.,.,83.87327178806325,-0.0033214129828574857,-0.004710287537411539,6863.663257695429,107.27809450435528,0.006296227264769971,0.03841964040799928,31.484801013459702,0.004653195405132624
,2022-10-01 00:00:00,148.14699613434217,156.60219822292862,139.96363977859397,148.33344747435578,147.08269133193994,0.005654949160477818,0.010006084569664786,0.0030348130071344848,0.004166581873961794,-0.0028504798607544846,0.024435102152753352,0.018002413463024336,0.014791757762983027,0.04314749723721545,0.05450287779421226,6514.88813469148,6882.886577484918,5740.824749889271,7103.246258603424,8236.382201722385,118.03069637221788,.,.,.,.,0.015207574385799782,.,.,.,.,0.09436012337159982,.,.,.,.,27.198762045937283,.,.,.,.,0.004118106629639184,.,.,.,.,83.74128284683513,-0.0015736710684379762,-0.0019683449662729613,6852.862109403293,107.61498895037901,0.00314038432151742,0.03674241839325454,31.583675388928466,0.004675967237042784
,2022-11-01 00:00:00,148.24240598981794,156.7609819775533,139.89944077228068,148.6233650405065,146.65910139194264,0.0006440215324328147,0.001013930560531895,-0.0004586834581813415,0.0019544989419926218,-0.0028799441739975062,0.02312567102621843,0.015091707706255564,0.017423520842351436,0.037460007235182946,0.06540874071158909,6519.083862931613,6889.865346530505,5738.191528540179,7117.129545900578,8212.661880785718,119.8522405049829,.,.,.,.,0.015432800015181325,.,.,.,.,0.10512703909951782,.,.,.,.,27.61851510125274,.,.,.,.,0.00417983582164221,.,.,.,.,83.38929050515642,-0.004203331137433319,-0.006345282419183529,6824.057260718302,107.3994716807523,-0.00200266962556761,0.029887067292949876,31.520423721563272,0.004687063748712683
,2022-12-01 00:00:00,148.94423203647756,157.76910661237764,140.33605242682887,149.23557286297452,147.98536811541803,0.0047343136531918795,0.006430966571571162,0.003120896353394853,0.004119189619351982,0.009043194120840647,0.0241943185007083,0.01674084558014277,0.018667500289107464,0.037197677869639234,0.06940913948186678,6549.947250670194,6934.17384025667,5756.0998295566815,7146.446352045635,8286.930576422492,121.24343023831426,.,.,.,.,0.011607540480426115,.,.,.,.,0.1113682608814972,.,.,.,.,27.93909813329979,.,.,.,.,0.0042098134491129705,.,.,.,.,83.45337652620391,0.000768516204650016,-0.0042162271493887404,6829.301659304624,107.25024418305638,-0.0013894621208146996,0.030361883294891978,31.47662728677013,0.004677494759909946
,2023-01-01 00:00:00,149.05091784834033,158.34909390534412,140.20831044998886,149.08525061316422,147.88264021667652,0.0007162802506957,0.003676177836206218,-0.000910257732286035,-0.0010072816214423685,-0.0006941760530093655,0.02389185344503386,0.018515879007224845,0.018452095685774994,0.03396582475197363,0.06852370930369212,6554.638848528948,6959.665096440622,5750.860295179017,7139.247867976595,8281.177987663388,122.19525529550546,.,.,.,.,0.007850528934395085,.,.,.,.,0.11891728181898231,.,.,.,.,28.158434831596164,.,.,.,.,0.004258160173565136,.,.,.,.,83.27319587939893,-0.0021590575996456307,-0.008576745543931286,6814.556803656831,107.07591204654365,-0.0016254707655040113,0.032757659721464716,31.425462949318817,0.00468276679111944
,2023-02-01 00:00:00,149.52893589124884,159.11650029661644,140.64891017449008,149.4208911120056,146.6754707788662,0.0032070788278868445,0.004846294805646689,0.0031424651155638195,0.002251332693616215,-0.008163023300379102,0.027295248520946114,0.024459172726884137,0.02106692739803906,0.036701271194252705,0.05412775420663274,6575.660092004509,6993.393685246541,5768.932173041098,7155.3206901096,8213.578538795506,122.57918223001425,.,.,.,.,0.003141913600330337,.,.,.,.,0.12002949460636092,.,.,.,.,28.246906200957575,.,.,.,.,0.004257539328208207,.,.,.,.,82.95036316670493,-0.0038767902358586293,-0.015544886650803336,6788.138196378711,107.03011382801598,-0.000427717286290874,0.03514293905615462,31.4120217355857,0.004698933390123381
,2023-03-01 00:00:00,149.22716834288272,159.08480767647657,140.39287300690418,148.98589030571767,143.76035181457104,-0.002018121419559815,-0.00019917871547447952,-0.0018203992286059956,-0.0029112448938738433,-0.01987461808587021,0.02613907238174651,0.027312512514348963,0.02036925894870123,0.03269683237056187,0.020668232867013137,6562.38961152509,6992.000750075506,5758.430413363415,7134.489799286489,8050.336802218646,123.07026665573754,.,.,.,.,0.00400626286445438,.,.,.,.,0.11835080472047754,.,.,.,.,28.360070732306195,.,.,.,.,0.00428134966203357,.,.,.,.,82.19615769394761,-0.009092250400900559,-0.027628998105049374,6726.418744141318,107.08990962470547,0.0005586819872542836,0.032900656059385636,31.42957106631261,0.004745567784502273
,2023-04-01 00:00:00,149.07669247871945,159.27917302950735,140.03471687730902,148.74499641749378,143.03144155057342,-0.0010083677512229272,0.001221771933282545,-0.0025510990830535096,-0.0016168906178267717,-0.005070314970693768,0.021726948812236024,0.028610639149256212,0.012003248725587667,0.027206212937598284,0.0023940603936929428,6555.772309469868,7000.543380349439,5743.740086816057,7122.954109667042,8009.519059011231,124.39767103585845,.,.,.,.,0.010785743918423796,.,.,.,.,0.1222514326936277,.,.,.,.,28.665955192733232,.,.,.,.,0.004331296346426846,.,.,.,.,81.44440185713775,-0.009145875645537815,-0.04015060770553236,6664.899754767585,107.59801522852774,0.004744663671889526,0.03173774494727866,31.578693810374013,0.004813040226793974
,2023-05-01 00:00:00,148.89208943773681,160.21525875856997,139.2208104962621,147.96930311229784,143.18232711773422,-0.0012383092079198965,0.005877012739695875,-0.0058121757175404465,-0.005214920325916306,0.0010549118817868575,0.018625192679193825,0.03660110094986213,0.0027670908523953486,0.017667439933401807,-0.0046594575671267124,6547.654236254025,7041.685662980545,5710.356460155602,7085.8084714999695,8017.96839583398,126.27546010550793,.,.,.,.,0.01509505004404943,.,.,.,.,0.12930254099434135,.,.,.,.,29.09866922092802,.,.,.,.,0.004401388109837088,.,.,.,.,80.99604161911085,-0.00550510812042504,-0.04347145185765833,6628.208761005795,108.30386191875554,0.006560034483244381,0.03336951015534262,31.785851130705883,0.004865936503064732
,2023-06-01 00:00:00,149.40390433597986,161.51854807349437,139.11671016876932,148.33642294675167,143.58514567892715,0.0034374888563644124,0.008134614174847954,-0.0007477353933058595,0.0024810540208817233,0.002813325983043402,0.02167610429111444,0.04594250298929503,0.0023735674998806022,0.01730001325886721,-0.006350855438617575,6570.161724726476,7098.96705898945,5706.086624521951,7103.3887450993825,8040.5255546532,128.8805920733385,.,.,.,.,0.020630548213040667,.,.,.,.,0.14640893019307688,.,.,.,.,29.698990719225698,.,.,.,.,0.004476146474464942,.,.,.,.,80.86687178656635,-0.0015947672251928058,-0.04339870983179017,6617.638310912007,108.97533008638972,0.006199854333337473,0.03424375634324761,31.982918777577407,0.004898207776319732
,2023-07-01 00:00:00,148.42541602663627,160.67938950179004,138.09069010414174,147.40152203206975,141.15820475762197,-0.006549282053186167,-0.0051954316189277705,-0.007375246750608633,-0.006302571520263256,-0.01690245122383416,0.013566639471903175,0.04187928484326342,-0.004866075099819733,0.0047160609997005665,-0.03344512503215924,6527.131882456194,7062.084861069449,5664.002827685755,7058.619129497161,7904.620963651683,130.77704803185406,.,.,.,.,0.014714829657489492,.,.,.,.,0.15308190099778174,.,.,.,.,30.136006308658462,.,.,.,.,0.004570832651524985,.,.,.,.,80.69097035434169,-0.002175197684027186,-0.040538800154998444,6603.243639384382,109.51619138934097,0.004963153610294091,0.036228598611570684,32.14165491637608,0.0049287512999232706
,2023-08-01 00:00:00,149.14428252352167,162.0027947274613,138.41054890923627,148.08329938871563,140.1377059732426,0.004843284365505074,0.008236309770498051,0.0023162952176811746,0.004625307440838666,-0.007229468426094399,0.014499791538014506,0.04640982340337341,-0.005730603196701378,0.005128940864423059,-0.05079903580065126,6558.744638254084,7120.250379610761,5677.122330348457,7091.267413078871,7847.47475597472,132.7323199424639,.,.,.,.,0.014951185548503831,.,.,.,.,0.15894671348268585,.,.,.,.,30.586575330670097,.,.,.,.,0.0046153773430874165,.,.,.,.,80.65679235738818,-0.0004235665626948215,-0.041543317360637766,6600.446726173411,109.7428473417447,0.0020696113472202793,0.0294162453156539,32.20817565010945,0.004942186015910426
,2023-09-01 00:00:00,149.33593770044595,163.08939427132057,138.34273167914304,147.6079936196373,139.22194306029627,0.001285032008478515,0.006707288881573126,-0.0004899715421090578,-0.003209718928740668,-0.006534736005462838,0.013725750468731368,0.051845264064099617,-0.008581255673319799,-0.0007444919937569239,-0.05614255179677252,6567.172835049677,7168.007955815942,5674.340701965513,7068.506437834351,7796.193580134892,134.12589135732154,.,.,.,.,0.010499111410557038,.,.,.,.,0.15364583123183562,.,.,.,.,30.907707192734197,.,.,.,.,0.004656109993919944,.,.,.,.,80.27415361282637,-0.004744036222843584,-0.04291138402626504,6569.1339678174945,109.96055448434862,0.001983793457863925,0.025004731789717294,32.27207001825387,0.004976115565708093
,2023-10-01 00:00:00,151.7545263914519,166.27485253566374,140.39180986954486,149.5288383435196,141.86544000168334,0.016195623961978933,0.019531976794540995,0.014811607126236526,0.013013148385662587,0.01898764579260459,0.024351018591280527,0.061765763332170875,0.003059152302899548,0.008058808647122495,-0.03547155197535912,6673.532296779465,7308.013320872024,5758.386807143439,7160.489960974902,7944.224942365071,135.55732401762137,.,.,.,.,0.010672306784425212,.,.,.,.,0.1484921142050375,.,.,.,.,31.237563725898244,.,.,.,.,0.004629345898782243,.,.,.,.,80.17517427288513,-0.001233016300846046,-0.04258483334286278,6561.034118552733,110.06835715154837,0.000980375805717637,0.022797643944381996,32.30370877490019,0.004986552143020134
,2023-11-01 00:00:00,151.85235670137152,166.10967812329116,140.91661680509276,149.33916971802606,142.240408365233,0.0006446615613115991,-0.0009933818003966532,0.003738159199141,-0.001268441777483864,0.0026431269204481023,0.024351673783556516,0.059636626587836084,0.007270765538425428,0.0048162324768010745,-0.03012900655173656,6677.834466529371,7300.753673442014,5779.912573758775,7151.407296361148,7965.2225371723325,136.94884025879855,.,.,.,.,0.010265149826919728,.,.,.,.,0.142647310403053,.,.,.,.,31.55822199777254,.,.,.,.,0.004672378512926239,.,.,.,.,79.59574594951903,-0.007227029172321431,-0.045491987432160985,6513.6173335773565,110.26842954920085,0.0018177104013372691,0.026712960720855383,32.3624275623421,0.005034587631371513
,2023-12-01 00:00:00,152.21547917861517,165.5648665952131,141.52326587015386,150.31406677145716,144.58750028876216,0.002391286412220417,-0.0032798301353259562,0.004305021500056183,0.006528073346542929,0.016500880098027304,0.021962899116069634,0.04941246198464455,0.008459789361283443,0.007226788411050622,-0.02296083639840507,6693.80308135224,7276.808441533266,5804.795221657251,7198.092207722797,8096.655719212318,138.06870388366613,.,.,.,.,0.008177240659733354,.,.,.,.,0.1387726626694772,.,.,.,.,31.81628117384162,.,.,.,.,0.004699745463023312,.,.,.,.,78.85425671230382,-0.009315689279241979,-0.055110050729415216,6452.938498413865,110.50192684253015,0.0021175353116380524,0.030318650407207937,32.43095614547568,0.005093472470876853
,2024-01-01 00:00:00,152.4244658225111,164.586972353602,142.15276025466667,151.39091043344155,145.39723949625508,0.0013729657786689664,-0.0059064115577245335,0.004447992212745833,0.007163958005484972,0.005600340319016128,0.022633527004532583,0.03939320582400474,0.013868292103636604,0.015465378438138666,-0.016806575246288924,6702.993443912086,7233.828616050846,5830.614905599768,7249.659038018532,8141.999746685817,139.40716311332335,.,.,.,.,0.009694153649656645,.,.,.,.,0.14085577853407028,.,.,.,.,32.12471309210152,.,.,.,.,0.004738320530157095,.,.,.,.,78.3175006981027,-0.006806937717508954,-0.059511288463977574,6409.013747960246,110.55579889609416,0.00048752139535790384,0.03249925013982491,32.44676693046851,0.005124083557228354
,2024-02-01 00:00:00,152.07903931643008,163.795654539743,141.8034438415422,151.4823390190735,146.37430382220094,-0.0022662143128863166,-0.0048079006651808864,-0.0024573312012984294,0.0006039238773991595,0.006719964762267994,0.017054247126027322,0.029407096274766786,0.008208621493190238,0.013796249585492415,-0.002053287813334026,6687.803024230309,7199.0490866359305,5816.287153669481,7254.037280214593,8196.71369807794,140.65578935757165,.,.,.,.,0.008956686416703663,.,.,.,.,0.14746881810352974,.,.,.,.,32.41244407349405,.,.,.,.,0.004793609796696652,.,.,.,.,78.12455235955039,-0.002463668232929095,-0.05817709076759714,6393.224064384992,110.3427003863959,-0.00192751996571916,0.030950042375016418,32.384225139387,0.005126017454472495
