Unnamed: 0,Campinas,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2019-06-01 00:00:00,130.74078583906427,123.2836361271896,135.14158112257437,132.5954733511548,129.16319024556384,-0.004500355811671741,-0.010742426863139087,-0.003174472836543263,-0.000734944053420894,0.004337828217449324,-0.005038774274466973,-0.01096445994609041,-0.0075321551799117925,0.004396141387642327,-0.0008507257348798758,5337.595645182843,5468.2021411114665,4999.654376646247,5714.827237434857,6562.594650436301,101.92003601627663,104.23506519769825,104.26881121381851,96.48819790939581,93.669295193833,-0.004740483933495576,-0.005458077683086926,-0.0068937856517352625,-0.0005718080244179191,-0.0011792447548469864,0.024686032544002368,-0.00699509176632318,0.058906152034166714,0.008512434438240568,0.044532379552679746,21.800683641011716,25.598043870821726,20.744826757382395,19.607936460156207,19.63881021132979,0.0038572166822058444,0.004141044013840697,0.004005410507577994,0.003421604276949021,0.0029762547241970845,99.81351117987997,-0.008257221914482749,0.0024891796173134306,6268.528623927162,98.34759087811626,0.013727438901208089,0.013171200149274975,31.191372950411303,0.005056284729365178
,2019-07-01 00:00:00,130.58983329695522,122.5113811305334,135.53083917048582,132.30237854033197,129.32026844903183,-0.0011545941164440299,-0.006264051101311452,0.0028803721599082177,-0.002210443565042519,0.0012161220481574642,-0.004305637497261983,-0.011971756478995399,-0.0035215674538667807,0.0017669446228414376,0.002346836138452657,5331.432888654957,5433.949043467243,5014.055241921903,5702.194934342539,6570.575566483817,101.72750201477747,104.14320968822457,103.95596961658481,96.37243262414793,93.32272941921319,-0.0018890692058665115,-0.0008812342497167558,-0.0030003372397923167,-0.0011997869973339181,-0.003699886648048878,0.019684607349473193,-0.009474530305740525,0.05119098184536397,0.004732155330174903,0.036730390137694746,21.759500640878645,25.575485997837003,20.682585281129178,19.584411112946764,19.566148839645326,0.0038548010133265076,0.0041601471665594315,0.003976835176354271,0.003433643378765034,0.0029563790052290545,99.31548948220681,-0.004989521877209913,-0.010551483973019415,6237.25166322016,99.86360267566081,0.015414834100241137,0.030845521998824843,31.67218278980064,0.00513479441360705
,2019-08-01 00:00:00,130.72369693151796,122.2596730640507,136.0666488928441,132.26762313109822,129.35644349663707,0.001025069342560192,-0.002054568842175586,0.003953415515152825,-0.00026269678306012345,0.0002797322340812869,-0.0011219662907708816,-0.00838087595267456,0.0024014768813624965,0.0005518979039924599,0.003520893500356115,5336.897977061034,5422.784621072566,5033.87788570915,5700.696986076906,6572.41356826623,102.25759974924884,105.66341460352614,103.92836073990867,96.64867491850036,94.09281024882073,0.005210957941288674,0.014597254298697182,-0.000265582407417031,0.002866403667838968,0.008251803546682313,0.01944889573498565,-0.0014975435681268134,0.04784982840231944,-0.0007263663512427909,0.04308457171690416,21.87288848354171,25.948817870760198,20.677092350338608,19.640547940793383,19.727604856035224,0.0038723528359869623,0.004253934537613034,0.003955377196466805,0.0034349014568563502,0.002985586011729087,99.09983452332351,-0.002171413140162226,-0.017278599304252462,6223.708013000145,100.22218500307166,0.0035907209213696945,0.03803874631188653,31.785908759169423,0.005152477777815402
,2019-09-01 00:00:00,130.97090599837628,121.81977102917578,136.70683519130114,132.6732495700369,129.6772171358947,0.0018910807501704152,-0.0035980959530659273,0.004704946463120363,0.003066709972830095,0.0024797654495345434,-0.00010706159171924856,-0.012054247127290862,0.006333371020911693,0.0016048279308635838,0.009798943102325541,5346.990482091078,5403.272921673137,5057.562011663297,5718.17937037619,6588.711612352868,102.43357860397084,104.92467559763153,104.26652714689352,97.50346540763493,96.0495524659005,0.001720936684936225,-0.006991436048764066,0.0032538414401739324,0.008844306348280373,0.020795873902642814,0.016403380893553754,-0.005640743862324937,0.039874041853637854,0.0038503747605707073,0.06645361617711876,21.910530339738557,25.76739837007575,20.744372330290442,19.814254963629846,20.1378576390225,0.0038722651014941904,0.004239578879422254,0.0039505711687360555,0.0034545714167056353,0.0030391144910174826,99.22644155680095,0.0012775705841128193,-0.013452126041213264,6231.659239281661,99.91616907329308,-0.003053375156101379,0.04675971354881647,31.688854455050066,0.005085967381944992
,2019-10-01 00:00:00,131.55837504408552,122.67275909182288,137.22361727706456,133.05887246283777,130.0924044285727,0.004485492722456463,0.007002049465704596,0.003780221267212225,0.002906560998924723,0.0032016980457170163,0.004284803100971679,-0.004829783475963301,0.009898761049801807,0.004192873388486618,0.01366027698387784,5370.974368985541,5441.106905947395,5076.680715140031,5734.799607518981,6609.80667744593,102.35236525900972,103.98181669576292,104.3578070226455,98.14336950308868,96.59528140202319,-0.0007928390872207203,-0.00898605496274607,0.0008754475501364656,0.006562885665432283,0.005681743663682681,0.014940925163298147,-0.012448036796833928,0.03688280234931329,0.01097342037114113,0.08265932331110926,21.893158814863476,25.535851112075278,20.762532940226112,19.944293653501873,20.25227578406316,0.00387504274201522,0.004294260307208916,0.0039281685165481256,0.0034127026018472466,0.003104372565369369,98.88279839767624,-0.0034632216346083267,-0.013143414487081229,6210.077622184674,99.9352847861953,0.00019131751226564297,0.054172217433079206,31.694917087850953,0.005097501968450521
,2019-11-01 00:00:00,132.16253851329165,124.10069339924561,137.45220251482954,133.2548302126069,130.40694657251382,0.004592360379973348,0.011640190682871143,0.0016657864170963599,0.0014727146423387794,0.0024178363473466025,0.007259866661826875,0.0038610147630675495,0.00954564540294589,0.005455593592814223,0.021270754315271034,5395.639818879522,5504.442427858509,5085.137380919246,5743.245330871854,6625.788108279593,102.56581006663916,103.46432469060201,104.92504551709706,98.66867540764227,96.56970445489699,0.0020853920384673597,-0.0049767547981491855,0.005435515661309953,0.005352433966892223,-0.0002647846432554113,0.012880194903961195,-0.017988723213349433,0.03205123676926269,0.017694535854448912,0.0795615837058028,21.938814633952894,25.408765442528434,20.875388013191177,20.051044168298553,20.246913292444564,0.0038657593646395233,0.004221914239874696,0.003942351555291162,0.003427557569011958,0.0030950286238913376,98.53051099660581,-0.003562676287271249,-0.020560349768416253,6187.953125898002,99.58624623863207,-0.0034926457487960416,0.04557059564896715,31.584217970425627,0.005129047030626865
,2019-12-01 00:00:00,132.29532041589522,124.91444901017664,137.28357147944385,133.01944431231843,130.64201798979823,0.0010046863816119966,0.0065572205008805895,-0.0012268339997497657,-0.0017664342816910983,0.0018025988911081203,0.007876627434382444,0.008178236695066898,0.00886049426079194,0.003719613036003544,0.023869353060736787,5401.060744725633,5540.53627059238,5078.898761486937,5733.100265431241,6637.731746576295,102.8853905607911,104.34872202345855,104.86447980214878,98.96193021053345,96.34675961222752,0.0031158579447116974,0.00854784811577547,-0.000577228388606299,0.002972116547421244,-0.00230864165866429,0.012664992905751848,-0.018385120795558985,0.029750023235251888,0.021461680488413792,0.07208606980056698,22.007172863827655,25.62595571034053,20.86333814660679,20.110638208464227,20.200170424958262,0.003874555345133749,0.004229425551774769,0.003944539617112494,0.0034456583360138846,0.0030816064990257003,98.32065188341093,-0.002129889625784087,-0.022297512889786653,6174.773468730314,100.3348582537664,0.007517222944024571,0.04638323597962346,31.821643578421984,0.005169004135718374
,2020-01-01 00:00:00,132.58543124424128,125.99355059929455,137.4697246173764,132.5134074969073,130.624538327395,0.0021929031762728535,0.00863872512482522,0.0013559753430540944,-0.003804231915320533,-0.00013379816595149308,0.012058745648884317,0.018637317070319348,0.01266113134883895,0.0015005337316915668,0.02386135383592225,5412.904747987985,5588.3994404781515,5085.785622977381,5711.290222427754,6636.843630242525,103.102439594353,104.5474539471621,105.08949396072207,99.18208039476856,96.70482120429854,0.0021096195716305832,0.0019044979166957798,0.00214576145323786,0.0022245946877426093,0.0037163843756877757,0.019516819561045784,-0.0098752325078596,0.03379338485875105,0.03144641755996447,0.05983536634519626,22.053599626417444,25.67476028960421,20.908105893387642,20.15537622738989,20.275242022711808,0.0039687999056982155,0.0043646725152809915,0.0040428271861210185,0.0035080628092561497,0.0030987576013317584,98.07342829216108,-0.0025144624909831936,-0.02638323578924162,6159.2472324528735,100.40904228233627,0.0007393644627697871,0.05275037365796598,31.845171370830798,0.00529431857911437
,2020-02-01 00:00:00,132.5800440882808,125.8026909619901,137.63835946021797,132.49159692794504,130.37042837345126,-4.063158304745684e-05,-0.0015148365642259076,0.0012267053222878577,-0.00016459141285585233,-0.0019453462358415274,0.007599950555976953,0.005391826867529037,0.010591779744216545,0.0023117390477362942,0.020405936831352056,5412.684813099189,5579.933928670216,5092.024383269102,5710.350193100815,6623.932671468564,103.96910333415141,105.87340772475633,105.57575730982006,100.14693905542491,97.09108314502627,0.008405850949873006,0.012682793578735696,0.004627135699023732,0.009728155094307134,0.003994236646296168,0.029017491098999537,-0.0003992652852247147,0.039330422977325474,0.04829438282880938,0.051675716347352685,22.238978897785284,26.000387974540782,21.004850536565904,20.351450853314052,20.356226137411447,0.004002637638477116,0.004428225125593136,0.004054024229778906,0.00354743013473234,0.0031142087211455177,98.28006597788418,0.002106969128350622,-0.029100598898776364,6172.224576225532,100.57449117016661,0.0016477488886421643,0.05546610557228293,31.897644216565702,0.005289493966194894
,2020-03-01 00:00:00,132.6953418378117,125.94789417307223,137.49907158661563,132.9652083818459,130.18520606490898,0.0008696463357193984,0.0011542138723090734,-0.001011984407171096,0.0035746527695521557,-0.0014207386663769306,0.005484935559493476,-5.342415331088812e-05,0.007239338486901392,0.005357234705651637,0.01983407594734099,5417.391934613305,5586.374365817255,5086.871333992299,5730.762712233695,6614.521794198731,105.12434766824528,107.41600669770862,106.54507768922423,101.18029035649955,97.71241891600313,0.011111419614546092,0.014570221230270075,0.009181278014039007,0.010318351322777364,0.006399514258675687,0.035045515914873704,0.018818601022307035,0.029997563291819684,0.06291616928397548,0.05674100751477029,22.486085524117613,26.379219379402695,21.19770190898545,20.561444273146783,20.48649609683064,0.004043725929866448,0.004501061211160642,0.004086733725410998,0.003572614202830986,0.0031371948188733873,98.40048169923122,0.0012252303674087361,-0.034973114706099095,6179.78697321079,100.54555461735443,-0.00028771264438443023,0.054123872315862576,31.88846686099852,0.005285389562890749
,2020-04-01 00:00:00,133.1692649092614,126.37518560036585,137.7891337741402,133.80528107944883,129.99132040536236,0.0035715124953590305,0.0033926047759595956,0.0021095574259339944,0.006317988801930907,-0.001489306392079226,0.008159403525676678,0.0015366569212391656,0.0104994226094961,0.008706543658761445,0.01602341590796086,5436.740217600034,5605.326726171025,5097.602381189693,5766.969606876111,6604.670744610084,105.67900403458427,107.7958724538275,107.08529369243364,101.97298085147884,98.05788753044939,0.005276193181140032,0.003536398045292266,0.005070304653445712,0.007834435858864452,0.0035355650620341184,0.03232058417993833,0.017155038787938004,0.0239392566537604,0.06454100764857174,0.053389460760607355,22.60472645523049,26.47250679925235,21.305180715616935,20.72253158947037,20.55892743667409,0.004047902921646311,0.004507894464481385,0.004089642381895406,0.00357765003462098,0.003147154168090654,98.63210410530706,0.0023538747176443664,-0.030680654675520835,6194.333417527459,100.76967678573028,0.0022290609388828653,0.05142520874538725,31.959548196879233,0.005298461162781875
,2020-05-01 00:00:00,134.1763390400299,127.54557357756565,138.76153500492433,134.69500107263454,130.346567588277,0.007562361566347153,0.009261216683003726,0.007057169198683377,0.006649363806929376,0.0027328530997827727,0.02165897899117475,0.023456385172794025,0.023526875535339498,0.015087501713711315,0.01353944849395905,5477.854812867827,5657.238871561126,5133.57702370136,5805.316285855735,6622.7203395275355,105.4952186341166,105.16919432958012,108.43741590993157,102.15841638754429,98.41841886690811,-0.0017390909589527492,-0.02436714935789841,0.012626591111394303,0.0018184771546057021,0.003676719390337313,0.03017153789421001,0.0034547635066985993,0.03281000669688794,0.05816051701127045,0.049461931567421624,22.565414779822603,25.827447272196988,21.574192521067392,20.760215039751415,20.634516843825047,0.004013767869223582,0.004364658448357298,0.004117130164963534,0.0035576610339689767,0.0031495375176507855,98.64402545130653,0.00012086679187883753,-0.019877182094989565,6195.082106735463,100.77521900326255,5.4998861850563685e-05,0.038750453902755,31.96130593565532,0.005308850113631844
,2020-06-01 00:00:00,135.80897703220327,129.92330518813162,140.20046606687586,135.79874464588775,130.1608062874629,0.012167853168853382,0.018642211908043826,0.010369812224262809,0.008194391510179422,-0.0014251338125056412,0.03876518838870768,0.05385685618561742,0.03743396297630297,0.024158225117155263,0.0077236869111267925,5544.508545911101,5762.702317419191,5186.811253475933,5852.887320342458,6613.282076840906,106.25039639373486,102.63247824118237,111.22238916866382,103.57129535710375,97.98938388074151,0.007158407455767346,-0.024120333949199657,0.02568277042903211,0.013830274778336538,-0.004359295659349893,0.04248782228419423,-0.01537473933053446,0.06668895400165242,0.07340895157311467,0.04612064901277213,22.726947213224967,25.20448061893625,22.128277554777707,21.04733451820853,20.544564884114976,0.0039904436660793486,0.004165040172704077,0.0041814891004701505,0.0035756872065136444,0.003125275911229655,98.67073652993845,0.0002707825284877785,-0.01144909778679215,6196.759626732513,101.0148514576491,0.002377890683410877,0.02712075156816418,32.037306427269364,0.005334533518663415
,2020-07-01 00:00:00,136.56742675317895,130.53615163867158,141.109128288726,136.544652073447,130.28126467762002,0.005584680317530344,0.004716986299359904,0.006481164059873423,0.0054927417002585965,0.0009254582358002583,0.0457738041722664,0.06550224504928215,0.04115881781874897,0.032064983108537115,0.00743113388267469,5575.47285365783,5789.884905297747,5220.427828157308,5885.035718593818,6619.4023932045875,106.50736187539701,100.89038747928167,112.39982033322624,104.71909555075229,97.5463328175799,0.002418489628122522,-0.016974068947325338,0.010586278296691676,0.011082223020297599,-0.004521419011071948,0.0469868989796407,-0.031234126724929423,0.08122526053851864,0.08660840760506994,0.045258035471658076,22.781912099339042,24.776658027128896,22.36253365919902,21.280585773322127,20.451674297873737,0.003976841368049152,0.004071592976200327,0.004202431354885233,0.003591868352529675,0.003093291268489839,98.80697334695581,0.0013807215979990684,-0.0051202097266217494,6205.315626586752,100.9094784783043,-0.0010431434370715698,0.010473042976832048,32.00388692132831,0.005333563362885921
,2020-08-01 00:00:00,136.55558784382598,130.37304505448074,141.05852013078538,136.78787826923764,130.06385950020092,-8.668911492604181e-05,-0.0012495127376078718,-0.000358645528849566,0.0017812941927584092,-0.0016687370817058955,0.04461234687512827,0.06636180015122006,0.03668695656547327,0.034175068933227415,0.005468734176989232,5574.9895208508515,5782.650370359293,5218.555545058057,5895.518698543525,6608.3563509723135,106.43390327749158,101.05253500064748,111.50975650530769,105.6630550865082,97.48837104086283,-0.0006897044167836208,0.001607165215805173,-0.00791872998800025,0.009014206346906528,-0.0005941973936166578,0.04084100877082664,-0.04363742758247735,0.07294828583289448,0.09326956810953968,0.036087356547889415,22.766199313941353,24.816478210073996,22.185450793304256,21.472413364665897,20.439521966310846,0.003974714873697293,0.004082144321504603,0.004172730467142403,0.0036194365425867184,0.0030860003045744045,98.6919595824354,-0.0011640247709698848,-0.004115798405214366,6198.092485485719,101.11366902955524,0.0020235021955330446,0.00889507673831158,32.06864685677921,0.005334806179772164
,2020-09-01 00:00:00,135.4522502790445,128.23894378164897,140.17540865981016,136.5489633991901,130.2884038105008,-0.008079768702276113,-0.016369190977628678,-0.0062606035435252005,-0.0017466084938995152,0.0017264158634284765,0.034216334127854076,0.052694014265843636,0.02537234852708914,0.029212473816036644,0.004713138422500318,5529.944895004763,5687.993062090028,5185.884237720583,5885.221535508705,6619.76512220782,104.86496096573823,100.08745852455436,109.05544812149998,104.74021648942346,96.89507004295955,-0.01474100134862899,-0.009550245088724707,-0.022009808475286996,-0.008733786812516353,-0.006085864309442579,0.02373618490053553,-0.04610180632463501,0.045929610447844826,0.07422045002742905,0.008802930938790254,22.43060273915139,24.579474760928793,21.697153270405725,21.284877883988678,20.315129809074005,0.0039501096364074765,0.004118347501042301,0.0041099789324202,0.003594354023892663,0.003067299437428042,98.73901585679985,0.0004767994734682368,-0.004912256172384,6201.047732719306,100.86102957056306,-0.0024985688029808273,0.00945653247150502,31.988521136189053,0.005314193769536581
,2020-10-01 00:00:00,135.05593974079827,127.9575087588764,139.53609794351613,136.33705880266658,130.54256445755578,-0.0029258320731460064,-0.002194614322867161,-0.004560790814925109,-0.0015518579654392184,0.0019507541701460074,0.026585648352229097,0.04308005873657561,0.016851914505230603,0.024637111972704906,0.003460309854063981,5513.765204868227,5675.510111047596,5162.232504521921,5876.088507590451,6632.678656625353,104.7209608500645,99.53887468584006,109.31891843063876,104.42539276451699,96.61652823608861,-0.0013731957209308643,-0.005481044746277752,0.002415929819895357,-0.0030057578211925007,-0.0028746747047857513,0.023141581389554577,-0.04272806680154784,0.047539437149313635,0.06400863647982469,0.00021995726661838688,22.399801131452087,24.444753559924138,21.74957206999854,21.22090069581575,20.256730419287422,0.003958095996810837,0.004104236816967088,0.00413976080919693,0.003593520543005777,0.0030601959776960265,98.33187984595598,-0.004123354960660519,-0.005571429618169144,6175.4786117893045,100.64186053552683,-0.0021729803470120768,0.007070333074481239,31.919010708430136,0.005319086405481173
,2020-11-01 00:00:00,135.34470292349712,128.67024818992584,139.46992200911026,136.58794842411268,131.56270867074062,0.0021381005770872985,0.005570125879775789,-0.00047425673629386544,0.0018402158859041062,0.007814648175664685,0.02407765805652584,0.03682134777425827,0.014679426428710896,0.025013113642393447,0.008862734145716145,5525.554189434679,5707.123416798071,5159.784280982338,5886.901779009097,6684.510706789121,105.14749867707597,99.06534578091151,110.63382120559619,104.51236516571323,96.58511377369499,0.004073089318022749,-0.004757225821801492,0.012028135603918466,0.000832866402450394,-0.00032514584168108485,0.025171044900434536,-0.04251686678326205,0.05440813163687319,0.05922537962456875,0.00015956680084072694,22.491037522166437,24.328464347081294,22.01117887218368,21.23857487103503,20.250144027625534,0.0039622170126534075,0.004055592749120032,0.0041841502778255735,0.003590890059541345,0.00304655549559278,98.22201031283926,-0.0011173338014979217,-0.0031310167850158166,6168.578540795925,100.37419151832401,-0.0026596191264601776,0.00791218977973962,31.83411829705231,0.005324888335302889
,2020-12-01 00:00:00,135.78845414822692,129.5669284888856,139.63682878134372,136.8787247114597,132.10825413778167,0.003278674489245681,0.006968823885660003,0.001196722345786938,0.002128857565413922,0.0041466573055011224,0.026404061166716897,0.03724532682628201,0.017141579844841326,0.029012904234361647,0.011223312151362519,5543.670682994522,5746.895354783463,5165.95911013083,5899.434154398188,6712.22908194513,106.04920025282853,98.88454649985232,112.15791410175247,105.69559072394216,97.30188736892947,0.008575587504195514,-0.0018250507241860392,0.013776012430448237,0.011321392988789647,0.007421160127366377,0.030750815784365892,-0.05236456582935278,0.06955104639210963,0.06804293832065911,0.009913439336684648,22.68391138249792,24.28406366560632,22.3144051459357,21.47902512367185,20.400423589056775,0.003983902726413657,0.004021099326564558,0.004235024994114934,0.0036259535095524843,0.0030554777946662846,97.89835289457312,-0.0032951618199961175,-0.004295119903584221,6148.252076304646,100.30881377001825,-0.0006513402231870247,-0.0002595756270694638,31.813383455335746,0.005339272746780644
,2021-01-01 00:00:00,135.1678860821403,128.3512241785517,139.06016510295797,136.83959240412057,132.22895154581107,-0.004570109218632101,-0.009382828816831723,-0.004129739148464484,-0.0002858903560187809,0.0009136250328727336,0.01947766669131079,0.01871265289407864,0.01156938729606316,0.03264714860882467,0.012282632642840907,5518.335502501109,5692.973219441283,5144.625046554355,5897.747563067478,6718.361542460772,105.31343384286367,97.4209974074487,111.00879808288698,106.46348706920402,97.88533521711476,-0.006937972263918346,-0.014800584562581931,-0.010245518812189935,0.007265169152301354,0.005996264450381039,0.021444635618804275,-0.0681648023998278,0.05632631673321509,0.07341453864905545,0.012207395640825958,22.52653103448897,23.92464532780039,22.08578248823019,21.63507387442186,20.52274992379655,0.003977665460170301,0.0040105754562881415,0.004209595633637191,0.003648003393965309,0.003044266717432424,98.80513277485657,0.00926246309026224,0.007460782144942835,6205.200034231046,100.62710043002429,0.003173067729978163,0.0021716983125370515,31.914329475759292,0.0052689635970734035
,2021-02-01 00:00:00,133.98869634179457,126.01770424878467,138.24986890274957,136.4075584692942,131.83903764684686,-0.008723889782734084,-0.018180737618215592,-0.005826946916167364,-0.003157229039023046,-0.0029487785723621984,0.01062491918147046,0.0017091310619066213,0.0044428707587751415,0.02955630117039676,0.011264895664749197,5470.194151793141,5589.470767071093,5114.647589504499,5879.1270231965345,6698.550581902981,104.2921365219383,96.2252153451514,109.54726697184748,106.32630458696619,97.89863215395472,-0.009697692722176576,-0.012274377127305724,-0.013165903390362166,-0.0012885401935844865,0.00013584197071470072,0.003107011385379277,-0.09112951577687722,0.03761762892567022,0.06170298952543529,0.008317437428545293,22.308075658419916,23.63098520840994,21.7950032096896,21.607196212143496,20.525537774590685,0.003978911364235348,0.004047596476570637,0.004181651847546706,0.003658268443668229,0.0030498047480758328,98.9575234306057,0.001542335417901608,0.006893131847041767,6214.770534019005,100.65333998641701,0.00026076033474664584,0.0007839842422567855,31.92265146699661,0.005271425222885384
,2021-03-01 00:00:00,132.82473131158224,123.70140371992959,137.51459644168744,135.89838932789087,131.49893061828968,-0.008687038996507246,-0.018380754852367676,-0.00531843152472955,-0.0037327047497733856,-0.0025797141319265915,0.0009750867813331787,-0.017836665455125522,0.00011290879925707209,0.022059762713427356,0.010091196942344505,5422.674361878048,5486.732075147084,5087.445686526596,5857.181977832528,6681.2702363034205,102.61269222313689,94.663715555873,107.13748614360567,105.60532215501128,98.15909232319575,-0.0161032687104663,-0.016227553076160306,-0.02199763531171528,-0.006780847267810475,0.00266050876820656,-0.023892233348593472,-0.11871872297136565,0.005560167275952432,0.04373412828645318,0.0045713064127150815,21.948842721678968,23.247512141698508,21.315564677465183,21.46068111474334,20.580146147812137,0.003951511815294928,0.00406279332762424,0.004113675829537683,0.0036485818132126783,0.0030663392807234024,99.70006339882407,0.007503623195856068,0.01320706644064118,6261.403830354993,101.23239418140686,0.005752955590624165,0.006831128105726059,32.10630106322121,0.0052811097144185
,2021-04-01 00:00:00,132.76307493745134,123.62851920457723,137.4102379202839,135.92213232432317,131.2742410952187,-0.00046419347904624875,-0.0005891971567062448,-0.0007588905040186722,0.00017471138951474785,-0.0017086794699737728,-0.0030501780728970918,-0.021734222448340113,-0.0027498239046729323,0.015820386368886608,0.00986927962463735,5420.157191800273,5483.4993082087985,5083.58487230538,5858.205294234516,6669.854087017303,101.89449285448234,94.11093977236821,106.41625404949235,104.65111684959714,98.18155664153578,-0.006999128013255751,-0.005839362846248308,-0.006731837007511898,-0.0090355797032039,0.00022885621503165865,-0.03581138197388212,-0.12695228833850747,-0.006247726647347851,0.026263192227546472,0.001261184736903287,21.79521996172712,23.111761483030566,21.172071770333407,21.266771420046034,20.584856042164322,0.003927616020408923,0.004048198048051467,0.004089434523704762,0.0036148149152994313,0.0030746524502634157,99.95373640331263,0.0025443615163394107,0.013399615774134732,6277.3351052992075,101.29116598973583,0.0005805632555093698,0.005175060798442432,32.12494080188884,0.005278678661099268
,2021-05-01 00:00:00,133.0208122425731,124.0114732157937,137.64583330893302,136.07516922886316,131.3895540792531,0.0019413327481545561,0.0030976186860474098,0.0017145402861888925,0.0011259160073713304,0.0008784128788124068,-0.00861200123452499,-0.02770853007786056,-0.008040424862349016,0.010246617507982725,0.008001641395503079,5430.67952045686,5500.485098130834,5092.3008833672075,5864.801141349762,6675.712972747138,101.37150724480344,92.86242720120839,106.54578237966145,103.92088402521829,97.98823920890987,-0.005132618996649629,-0.013266391496883023,0.0012171855824660849,-0.006977783385038627,-0.0019689790958572484,-0.03908908330353056,-0.11701874495495967,-0.017444472596445104,0.017252299908291135,-0.0043709263260972575,21.6833534017154,22.8051518070141,21.197842110843194,21.11837649577782,20.54432489092607,0.0039020165663094866,0.0039861798913719045,0.0040891453491660274,0.0035861673469652928,0.003068268044900557,100.30444790335189,0.003508738268914069,0.016832468509357268,6299.360631209969,101.9319562146766,0.006326220245166381,0.011478389457795224,32.32817025276452,0.005288573662728224
,2021-06-01 00:00:00,133.30527672871023,123.99208783253975,138.06792968338675,136.49956805106706,131.78309858170257,0.002138496084495234,-0.0001563192723322837,0.003066539424454451,0.0031188557369354886,0.002995249547860679,-0.018435455138575696,-0.04565168155938881,-0.015210622641381844,0.005160750248515145,0.012463754186162745,5442.293007347505,5499.625266302819,5107.916624787237,5883.092610035445,6695.708399010406,101.84023512154991,93.23976946310538,107.56538914223019,103.61274804422185,98.10324196849007,0.0046238621629106635,0.004063454652971643,0.00956965859930059,-0.0029651016144326414,0.0011736383928178107,-0.04150724535503947,-0.09151789900273566,-0.032880070764241154,0.0004002333559232074,0.0011619430926019803,21.783614239074613,22.897819507236033,21.400698222885843,21.055758363535993,20.568436499372584,0.003914693175622124,0.004009640630043646,0.004117042922811547,0.003566987788215439,0.003063108141309851,100.7229174917052,0.004171994334254636,0.02079827346929841,6325.641528072804,102.07304770084748,0.00138417324076201,0.010475650143801252,32.3729180409512,0.00525992748921177
,2021-07-01 00:00:00,133.59135729017777,123.75503175102281,138.662773441364,136.91446974346488,132.38554529924733,0.0021460557937984515,-0.0019118645847555626,0.004308341258837833,0.003039582456719536,0.0045715021427519265,-0.021791942147228793,-0.05194821359847601,-0.017336616539480376,0.0027084009838698186,0.016151828329532547,5453.972471787472,5489.110727526748,5129.9232727285125,5900.974755124165,6726.317844303724,102.15055934442229,93.16738462821824,108.46668633822357,103.41083505113414,98.57238799350677,0.0030471671879193085,-0.0007763300499770143,0.008379063220806282,-0.001948727322641064,0.004782166374964314,-0.040906116293367045,-0.07654845069010552,-0.03499235126303857,-0.012493046208407077,0.010518644282052847,21.849992553618215,22.88004324187362,21.5800160262648,21.014726431914042,20.66679818478547,0.003920530584261006,0.004013892927173184,0.004138670251443625,0.003551703364598663,0.003060600498510024,100.7750014207923,0.000517101076737303,0.019917906673710517,6328.9125241180245,102.20922909847943,0.001334156280226484,0.012880362080699648,32.41610857286479,0.005251206312492397
,2021-08-01 00:00:00,133.9981895452934,124.08885891462153,139.03034944009977,137.44217612568718,133.12679033259454,0.003045348616617094,0.00269748355986299,0.0026508628784291943,0.003854277661163641,0.005599138725241426,-0.018727891980937383,-0.0482015752353806,-0.014378221810388725,0.004783302911985476,0.02354943828488265,5470.581719309497,5503.917513472518,5143.521995901379,5923.71875030193,6763.979431024048,103.10675917191318,94.4255863152894,109.40658905654523,104.04728736996461,99.1621902405003,0.009360691058644788,0.013504744091421772,0.008665358462144113,0.006154599936416316,0.005983442818006779,-0.03126019062651453,-0.06557924237443058,-0.018860837963199706,-0.015291699783057888,0.017169424227386765,22.054523583546324,23.189032370655784,21.7670146007512,21.144063665875706,20.79045678995542,0.003941720408608504,0.004049755039969831,0.004158974942615217,0.0035611847743672914,0.003057424749226479,100.94066874868257,0.0016439327765278566,0.022785130376997698,6339.316830856199,102.23346146382111,0.0002370858830991196,0.011074590062977174,32.42379397459243,0.00522444136069394
