Unnamed: 0,Guarujá,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2023-06-01 00:00:00,156.71373203133277,163.11633259069725,155.2919580924732,149.48425876355986,161.58308497682518,0.0013467273393061863,0.0025697999710869723,-0.0041011067593710315,0.001773339856316003,0.02593688362128721,0.08055147844043842,0.11408666690207458,0.05614337295571126,0.06651957691991472,0.08893682924000124,5722.891053818718,5847.8473329798835,5119.637201559426,6294.067689990905,6475.138171777831,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-07-01 00:00:00,157.5698029938735,163.80923378323791,156.41979687588184,149.9456208627021,164.07836425783654,0.005462641667991042,0.004247895851602568,0.00726269922320788,0.0030863590785967787,0.0154427010808047,0.07930595223912373,0.11845826279880334,0.04798566699696205,0.06281904465473653,0.11332740479835368,5754.1531569506815,5872.688379406454,5156.819586686298,6313.493442947211,6575.131795021504,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-08-01 00:00:00,157.82512788278544,164.2141271339764,156.54948986908215,150.03934064041766,165.0449526727178,0.001620392258292469,0.0024717370406253103,0.0008291341364112803,0.0006250251069443991,0.005891016888505574,0.07149873613387325,0.11235212194952182,0.035622618893522695,0.055280539946972684,0.12513312718833003,5763.477142179233,5887.204120801884,5161.095281840934,6317.439534861583,6613.866007470126,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-09-01 00:00:00,159.19853635866588,166.2341175631848,157.39693528220528,151.369499613771,165.56603138300034,0.008702090055649814,0.012300954031563727,0.005413274829779491,0.008865401351910718,0.003157192642636142,0.07218806978733205,0.10990006658985507,0.02023266748989383,0.07941075561022481,0.1296822745952113,5813.631439304156,5959.6223480663,5189.033709024217,6373.446171854558,6634.747256568292,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-10-01 00:00:00,160.3986668083356,168.0229322937067,157.98144168678542,152.55570214721413,166.75338105086524,0.007538577157304438,0.010760815870676899,0.0037135818656961472,0.007836469939253243,0.007171456958572797,0.06942496492817218,0.09736270898556643,0.019655526682963886,0.08356157021780852,0.13794724099215072,5857.45794847348,6023.752746812613,5208.303610506536,6423.391491189745,6682.3280609497815,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-11-01 00:00:00,162.28389780881827,171.64550551395456,161.35871086811022,150.8859301334151,167.00800727259926,0.011753408167259671,0.02155999285809118,0.021377632367861166,-0.010945326790785859,0.0015269628725329554,0.07671827019471267,0.10581180260854905,0.04290176799366652,0.06954286587453429,0.1377669711830538,5926.303042564449,6153.6248130128,5319.644810352149,6353.085372213519,6692.531727800937,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2023-12-01 00:00:00,164.18229235636497,174.21454371164958,164.7132277998507,150.63584483067714,166.9199661859892,0.011697984662552008,0.01496711603372658,0.020789190206671693,-0.0016574461417099284,-0.0005271668589299505,0.0849932778484832,0.10955295604034565,0.07209796474714558,0.059463447050126295,0.13168068854020998,5995.628844662003,6245.7268296171815,5430.235918146493,6342.5554753753895,6689.0036468717035,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-01-01 00:00:00,165.9646066762002,175.98075067978635,167.75401393173348,151.21021007056058,166.7388249059916,0.010855703707477904,0.010138114364665718,0.01846109248479877,0.003812938683545486,-0.0010851983985892266,0.10165104151173843,0.11295124736770945,0.09507266913219303,0.08976915641865846,0.12106418419253617,6060.715614939662,6309.046722506302,5530.4840056456715,6366.739250499982,6681.744750825961,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-02-01 00:00:00,167.21493560270025,175.7304085725563,168.85207825044947,154.46432957310822,166.83705754622812,0.007533708249852777,-0.0014225539228751582,0.0065456813400770475,0.02152050116873161,0.0005891407732536713,0.1075921326889695,0.11147004039297936,0.10042746719006312,0.10832314278595123,0.1108417559622017,6106.375278167945,6300.071763341599,5566.684791603021,6503.754669981375,6685.681239095145,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-03-01 00:00:00,167.10700077530717,174.53336527278586,168.91512172138445,155.2478384916061,167.76148479594443,-0.0006454855662506587,-0.006811816517664493,0.0003733650872894678,0.005072426240176453,0.005540898786591031,0.0947999820415939,0.09984357453398895,0.09134281633624286,0.08698495720543664,0.10862721412709653,6102.433701063777,6257.156830441598,5568.763197356151,6536.744485829057,6722.725922160382,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-04-01 00:00:00,167.09926222865042,174.67764037423032,168.93858605375712,154.94120766183264,168.46003404458972,-4.6308931528016295e-05,0.0008266333558570871,0.00013891197030524438,-0.0019751053074407166,0.004163942930613507,0.07797091947589596,0.0872857902622477,0.08774427330222667,0.047947574546178595,0.09783943660194905,6102.151103879361,6262.32920499047,5569.536765224059,6523.833727101713,6750.718969238414,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-05-01 00:00:00,167.31297433776388,175.47168967476958,169.60644514805404,153.96972784808463,168.68831107715806,0.00127895303823089,0.004545798184805383,0.003953265561749131,-0.006269989942690457,0.0013550812444209637,0.06907223204299795,0.07851012846922889,0.08769876485710526,0.03183284834766753,0.07104998146717634,6109.95546857341,6290.796489723169,5591.554623112916,6482.929355245,6759.866741899986,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-06-01 00:00:00,168.50952882543194,177.9872589330202,171.00717282929412,153.56694050213832,168.88023602584994,0.007151594145069273,0.014336040548268203,0.008258693707172249,-0.0026160164830825172,0.0011377489493276105,0.07526970764591812,0.09116761090771996,0.10119786581261869,0.02731178367774545,0.04516036471312179,6153.651390329093,6380.981603280743,5637.733560092128,6465.96990519302,6767.557773183176,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-07-01 00:00:00,169.84966572728908,179.425387438137,173.12163400950934,154.06193269280564,168.8484234737838,0.007952884986376363,0.0080799519793604,0.012364751403298957,0.0032232991622336282,-0.00018837344626443375,0.07793284309616744,0.09533133935272109,0.10677572447482664,0.02745203098577087,0.0290718355069135,6202.590672082636,6432.539628216434,5707.442734040703,6486.811660571456,6766.282945002649,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-08-01 00:00:00,171.314240251862,180.4529163632107,175.3007284688508,155.32328956501055,169.15742490845477,0.00862276954329988,0.005726775568078324,0.012587071926676519,0.008187336418270297,0.001830052234505608,0.08546872446759401,0.09888789419430188,0.1197783436755353,0.03521708974485782,0.024917285679689538,6256.074182019426,6469.377339,5779.28272625146,6539.921369918513,6778.665596225449,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-09-01 00:00:00,172.22267187812076,181.00767872686782,176.84413805496501,156.01262898243058,169.05878111407924,0.005302721040137737,0.0030742776278578354,0.008804353522058994,0.004438094373036661,-0.0005831478838655979,0.08181064862375487,0.08887201604729333,0.12355515523788196,0.030674140963052654,0.021095811151015553,6289.248398213083,6489.266001019458,5830.165574477306,6568.946158150451,6774.712631727577,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-10-01 00:00:00,173.13256791373098,181.88036952294675,177.92779811530335,156.90615151211088,168.80184775419121,0.005283253509469121,0.004821291572915998,0.0061277691884902286,0.005727244874393689,-0.0015197871308124666,0.07938907073717405,0.08247348763689599,0.1262575921294835,0.028517120656025297,0.012284408810284475,6322.476091884866,6520.552644504583,5865.891483448385,6606.568121364886,6764.416510654924,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-11-01 00:00:00,174.21020261351424,182.35540309622937,179.6946249665195,158.01841374145314,168.57606239137823,0.0062243326762196904,0.0026117913358576494,0.009930021446515003,0.00708871015331991,-0.0013375763702644372,0.07349037683791648,0.062395444321168725,0.11363448554938271,0.04727070046711068,0.009389101423259882,6361.829286418203,6537.582967406504,5924.139911681957,6653.400167885406,6755.3685869716455,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2024-12-01 00:00:00,175.57205569646595,183.39635868574155,181.78843287877146,158.96869815397542,169.23122791680288,0.00781729808312659,0.0057083890679283655,0.01165203418100047,0.006013757447768775,0.0038864683166199843,0.06937266605693981,0.05270406694224805,0.10366626473782348,0.055317864965439334,0.013846526473881182,6411.561602304099,6574.902034548322,5993.168192425904,6693.412102698013,6781.623112952,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-01-01 00:00:00,176.88954179864254,183.9020016220759,184.1608121651923,159.7397446492768,169.4688103076286,0.0075039623871255845,0.0027571045573526742,0.013050221341656565,0.0048503038916161145,0.0014038921406545057,0.06582689732008395,0.04501203064364123,0.09780271630421611,0.05640845664281535,0.0163728238049905,6459.673719410527,6593.029726911923,6071.380363874838,6725.877185467919,6791.1437803411545,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-02-01 00:00:00,177.8578934602709,184.8869071236567,185.48408487945204,160.36827157098608,169.7344074675426,0.00547432963974015,0.005355599682948631,0.007185419627020018,0.003934693417028345,0.0015672332828200464,0.06364836860541057,0.052105373369799146,0.09850045555455456,0.03822204138777252,0.017366345126961225,6495.036102715747,6628.339354827043,6115.005779504529,6752.341450153321,6801.787086902122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-03-01 00:00:00,178.43522737805588,185.27418596063137,186.05457746257525,160.96349590081618,170.93908669226107,0.0032460404570908707,0.0020946796233420883,0.0030756955967083943,0.0037116090608149133,0.007097436770142407,0.06779025744098366,0.06154021422241085,0.10146785892539167,0.03681634130783151,0.01894118843894166,6516.119252675428,6642.223602210196,6133.813675854397,6777.403501861426,6850.062340675379,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-04-01 00:00:00,178.71055815767156,185.27526553419773,186.05701508642483,161.3939587394504,173.31461675589952,0.001543029275448582,5.826896827265671e-06,1.310166018386738e-05,0.0026742885784454273,0.01389693901848843,0.0694874158877663,0.060669614824559126,0.10132930215966485,0.041646448836911265,0.02881741499603896,6526.17381544462,6642.26230576183,6133.894038996809,6795.528234637971,6945.2572392965885,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-05-01 00:00:00,178.5669777884841,185.08119908851728,185.37788366431383,161.70051510334204,174.48861043464393,-0.0008034240990998365,-0.001047449291846414,-0.0036501253220446728,0.0018994289890772453,0.006773771887906621,0.06726318443183699,0.05476387348613665,0.09298843863210782,0.05020978710104007,0.03438471415386224,6520.930530126378,6635.304872813402,6111.504557042329,6808.435857962934,6992.302827538416,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-06-01 00:00:00,178.60422608631256,184.9971558600617,185.32283239864992,161.89664712124136,174.7103059950818,0.00020859566695796694,-0.0004540884156223335,-0.00029696781825172547,0.0012129337854858147,0.001270544592484546,0.059905794830975134,0.03938426249757265,0.08371379593326322,0.05424153526707176,0.03452191983163422,6522.290767979495,6632.291857736534,6109.689636867789,6816.694039841372,7001.186860084958,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-07-01 00:00:00,178.7423838407628,185.66254884454656,185.15544437893897,162.07292569995056,174.59251110591535,0.0007735413516110068,0.0035967741308855494,-0.0009032239446399304,0.001088834029880692,-0.0006742297685047305,0.05235640632788696,0.03476186673170778,0.06951072544040704,0.05199852336734323,0.03401919611658921,6527.336029595758,6656.146713518924,6104.171218893452,6824.116288283237,6996.466451489025,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-08-01 00:00:00,179.23429297250345,185.77031544821796,186.04248782729155,162.13493536436553,176.39860908002913,0.0027520564578509266,0.0005804434138283465,0.004790804025925244,0.0003826034740050943,0.010344647446064448,0.04623114055782862,0.029466961200585562,0.06127618209156194,0.0438546326080993,0.04280736819854747,6545.299626868571,6660.0102300402605,6133.415106943862,6826.727218882149,7068.842430297896,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-09-01 00:00:00,180.36065912515872,186.1858074629511,187.36674943827393,163.48182177323997,177.50338974553526,0.006284322793228325,0.0022365899187426486,0.007118060107923929,0.008307194287570319,0.006262978326574631,0.047252705804013306,0.028607232425188034,0.05950217801416957,0.04787556519960012,0.049950724687632064,6586.43240250221,6674.905941779492,6177.073124341938,6883.438168237648,7113.114437232822,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-10-01 00:00:00,181.8067881271716,186.26298186257335,190.1556027271285,164.16866977929126,179.40453789119647,0.008017984681511603,0.00041450205401738494,0.014884462142912502,0.0042013723519915835,0.010710489238468401,0.050101608946058196,0.024096126212640456,0.06872340770440544,0.046285745951903046,0.06281145780136765,6639.242316611285,6677.672704002733,6269.0155354152075,6912.358055044324,7189.299372864798,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-11-01 00:00:00,182.97490543458503,186.78683716152494,192.32189501925805,164.53817178054018,180.7809454281974,0.006425047818326535,0.0028124498690678124,0.011392208596862519,0.0022507461487364377,0.007672088750819039,0.050311076444330194,0.024301084530832906,0.0702707165286176,0.04125948289643344,0.07239985834099905,6681.899765972969,6696.453323724783,6340.433468091629,6927.916018315402,7244.456315709624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2025-12-01 00:00:00,183.3993603174156,187.31382805441794,193.49161700968457,163.8037753983614,182.4727069376739,0.002319743692843934,0.0028213491962352233,0.0060821051618142885,-0.004463379981870075,0.009358074245432224,0.04458172224446555,0.021360671480883386,0.06437804620229914,0.03041527860851434,0.07824489122882672,6697.4000608113,6715.346356927302,6378.996651216048,6896.994096643175,7312.250475779823,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
,2026-01-01 00:00:00,184.8352014418312,188.3255231948734,193.06503677300168,166.7933432444253,183.05624897507988,0.00782904107152027,0.005401070230445226,-0.002204644538484346,0.018250909289443618,0.003197968875451096,0.04491876434522846,0.024053689104961418,0.048350267915968415,0.04415681651823933,0.0801766333450189,6749.834280959794,6751.616414222831,6364.9332310879345,7022.870510270838,7335.634825210869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Nota: Os preços considerados para o cálculo são médias móveis trimestrais.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fonte: ZAP e IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Note: Monthly prices are 3-months moving averages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Source: ZAP and IBGE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
