Unnamed: 0,Curitiba,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2021-06-01 00:00:00,167.20542004206484,150.786853971045,163.92474894373035,182.72077859423555,170.00087113073664,0.014656638425982527,0.007656838588581127,0.011582948247548908,0.023795205113463336,0.010599405855144184,0.11082277733070289,0.07570267244285112,0.10632190423023413,0.14425312816241798,0.10322867701289185,6925.138721794454,7596.120854447779,6448.495491095714,6873.986478449102,7483.55920557624,131.24637138103432,.,.,.,.,0.007531110032192423,.,.,.,.,0.03907249234075838,.,.,.,.,22.846460930641392,.,.,.,.,0.0032202941934475174,.,.,.,.,88.85658087913014,-0.0038450581547235796,-0.0006703987408713807,6873.064328072018,110.10833160421001,-0.0007719621528967657,0.021040198863405468,27.458503353515678,0.0038568878347031064
,2021-07-01 00:00:00,170.19821140472973,151.39660890919103,166.99757329126786,187.76803974998165,172.97022717535407,0.017898889652691707,0.004043820280666743,0.018745335084162873,0.027622808936001997,0.017466710757816584,0.12835036404156974,0.07801960637492789,0.12480930684893088,0.17253828820005834,0.12348434454968671,7049.091015605435,7626.83820201339,6569.374699865017,7063.865293571963,7614.2723696590365,132.32802966814273,.,.,.,.,0.008241433844812018,.,.,.,.,0.06428967552086062,.,.,.,.,23.034748526989354,.,.,.,.,0.0031871800501134394,.,.,.,.,89.27900708119822,0.004754022694646531,0.005199183359141157,6905.739031869438,109.8676402626559,-0.002185950309548712,0.02510664772417437,27.398480429610316,0.0038173179703378194
,2021-08-01 00:00:00,173.21926133147738,152.12014245527752,170.30694691211397,192.58351613093913,175.69650199708562,0.017750186102506227,0.004779060451218342,0.019816896471148704,0.025645878752152962,0.015761526513853097,0.1450085102546368,0.08091871491348757,0.13833795510626,0.20149232288060714,0.15221125049499973,7174.213692985936,7663.287322832473,6699.559318172425,7245.024326412451,7734.284925497116,132.80841220270025,.,.,.,.,0.0036302402126158206,.,.,.,.,0.08152718020333727,.,.,.,.,23.118370197379527,.,.,.,.,0.003142403644600797,.,.,.,.,89.88172374493902,0.006750933768703726,0.013147622342757792,6952.359218697541,110.90572290634917,0.009448484023244497,0.042746395422224026,27.657354534210665,0.003836937054977956
,2021-09-01 00:00:00,174.77425481944888,153.98233390000345,171.903515889571,193.93247011652815,176.4292667408261,0.008977024125485844,0.012241583623769037,0.009374655622714778,0.007004514263161843,0.004170627960212059,0.1394779334096874,0.08543976611271464,0.13231637505861849,0.18840344487768945,0.14530574593957946,7238.616782389261,7757.098095427896,6762.365379604242,7295.772202643761,7766.54175045964,134.30966057579292,.,.,.,.,0.011303865080484199,.,.,.,.,0.10023305672786376,.,.,.,.,23.379697134971394,.,.,.,.,0.0031496230352933505,.,.,.,.,90.6183876246464,0.00819592514489198,0.01929325044272856,7009.340234434385,112.0710685448271,0.010507533857941453,0.06223237481880495,27.94796512339997,0.0038585250154569307
,2021-10-01 00:00:00,177.07067027744944,157.68632356650463,174.04708348565052,195.43535174740998,176.66950120472285,0.013139323411064607,0.024054640377814795,0.012469597174827651,0.007749510074196442,0.0013616474654947197,0.14197063574903956,0.10325844463389489,0.1344815131924746,0.18136738311169998,0.13335321246702003,7333.727309341833,7943.692300488845,6846.689351836906,7352.310862827191,7777.117042349812,135.50670424474308,.,.,.,.,0.008912565662204441,.,.,.,.,0.11570481594749249,.,.,.,.,23.588070220849282,.,.,.,.,0.0031377800517347525,.,.,.,.,91.46973269937081,0.009394838034977981,0.027474695147343686,7075.191850668951,112.92886842654455,0.007654070696884174,0.07187270039389038,28.161880824288527,0.003855603853362243
,2021-11-01 00:00:00,179.64469396461013,161.69756826833597,176.38248519975488,197.62710801801953,175.22964695659616,0.01453670267993834,0.025438126852767917,0.013418218032345886,0.011214738024685866,-0.008149987622697918,0.1464531830330651,0.1257581976306923,0.14169747244725417,0.1741171470865992,0.10609931388792271,7440.335522773479,8145.764952908036,6938.559722359595,7434.76510302985,7713.733634714389,137.6524480928515,.,.,.,.,0.015834964476982183,.,.,.,.,0.13050717343824325,.,.,.,.,23.961586474876988,.,.,.,.,0.0031419241659878805,.,.,.,.,92.82960460172377,0.014866905830176469,0.049473915993296425,7180.378061643279,113.2462356489203,0.002810328543955798,0.07816149254523741,28.241024961820507,0.0038076249998580582
,2021-12-01 00:00:00,181.89012972292878,163.98891456794027,179.11549729154393,199.7296674959819,174.82258472632708,0.01249931578141128,0.01417056746210199,0.015494804309474919,0.010639023659500424,-0.002323021459775587,0.15407421777616448,0.13792843856203785,0.15257633612086563,0.17752863376358397,0.09805169500232402,7533.334625992277,8261.195064703645,7046.071347447162,7513.863744863813,7695.814465945955,139.89087678026286,.,.,.,.,0.01626145207313323,.,.,.,.,0.14174415896441572,.,.,.,.,24.351236664934437,.,.,.,.,0.0031538901091797086,.,.,.,.,93.89434801538836,0.0114698691029953,0.0629549673749561,7262.7360581203475,113.934309320837,0.006075907671225567,0.08680666217571642,28.412614822029305,0.003785353222142835
,2022-01-01 00:00:00,183.11621223811622,164.0938492375244,181.14455873833808,201.23912359478143,174.86163697242225,0.006740786413507616,0.0006398887989509383,0.011328229424456104,0.0075574956776509605,0.00022338215715267395,0.14862627478643353,0.12949444393107146,0.15315116564776643,0.16965818244434017,0.08239967158354577,7584.115225687572,8266.481310891497,7125.89086021213,7570.649737638079,7697.533573582404,143.1651929256289,.,.,.,.,0.02340621647907226,.,.,.,.,0.15895190045647967,.,.,.,.,24.92120698184701,.,.,.,.,0.0032036804128920877,.,.,.,.,94.68426954447511,0.008412876235716515,0.0680932257162945,7323.83655770999,114.448763107928,0.004515354419205808,0.09283528833919052,28.540907847927148,0.0037884125496549176
,2022-02-01 00:00:00,183.5173083160631,164.10603019930855,182.58915971361986,200.7932307802126,175.41467335138543,0.0021903908618714496,7.423167803510822e-05,0.007974851606602718,-0.0022157362177082085,0.0031627084621792534,0.13978930853298177,0.11904662622668116,0.15207441075375883,0.1551190900644026,0.06819946652260644,7600.727402373298,8267.09494567065,7182.718782387168,7553.8751748228115,7721.878628153481,145.22990181707425,.,.,.,.,0.014421863647527289,.,.,.,.,0.1572649771875576,.,.,.,.,25.280617230871012,.,.,.,.,0.003243579478030424,.,.,.,.,95.40289395197345,0.0075896916241275925,0.06243010667569804,7379.422218688521,115.190725589422,0.006482922675139058,0.08350253686622588,28.725936346583527,0.0037776070463474078
,2022-03-01 00:00:00,185.48883996165685,165.34253507259535,185.21041987919133,202.89374420135593,176.08543930863337,0.010743028348030759,0.007534792425269554,0.014356055801356238,0.01046107686489961,0.0038238873888518654,0.14271338686851132,0.11794083371461017,0.1589727282007276,0.15966641983162022,0.056098848214142905,7682.382232322648,8329.385790046274,7285.834294032567,7632.89684365449,7751.406222457923,148.53282191681316,.,.,.,.,0.022742700080449874,.,.,.,.,0.16922301659972283,.,.,.,.,25.855566726401367,.,.,.,.,0.003280599872413246,.,.,.,.,96.54493065590775,0.011970671502996577,0.07195026126723403,7467.758857950356,115.47127502511007,0.0024355210391506787,0.06894425677377969,28.795898968924934,0.0037430301614969803
,2022-04-01 00:00:00,187.8764645385924,168.0428533291057,188.00031539175265,205.01547049856666,175.7791464004209,0.012872065928220211,0.0163316611501374,0.015063383120566876,0.010457327334375988,-0.001739456194760125,0.15248521168534945,0.12964778583765346,0.1734226389207052,0.16557143114708128,0.052843574098115687,7781.270362902893,8465.41849635808,7395.583607356545,7712.716544458111,7737.922990886165,151.91314072174745,.,.,.,.,0.022758059540721964,.,.,.,.,0.17859341054186118,.,.,.,.,26.443989253419918,.,.,.,.,0.0033106073592373032,.,.,.,.,97.37164456303104,0.00856299653960857,0.08540172037715443,7531.705251209617,117.04359994695882,0.013616589247038569,0.0629164910672777,29.188000897184008,0.0037680363344795185
,2022-05-01 00:00:00,191.08094994283564,171.6738505206425,191.14941630467766,208.15935813719278,177.37633458125848,0.01705634291188729,0.02160756687715626,0.016750508669961306,0.015334880001887985,0.009086334832911325,0.15954108597355954,0.14723747414464627,0.17958692233629026,0.1663290535424493,0.05444411636413671,7913.99037850267,8648.335592661251,7519.463394690994,7830.990127155952,7808.23235009264,155.4797574505965,.,.,.,.,0.023478000072303606,.,.,.,.,0.19356208452382595,.,.,.,.,27.064841235023707,.,.,.,.,0.003329878208229748,.,.,.,.,97.80882663314557,0.004489829375650789,0.09651693822466223,7565.521322695242,118.2912364907529,0.01065958791731858,0.07348752279744186,29.499132958878313,0.0037927672670892056
,2022-06-01 00:00:00,194.8825545492942,175.53009615792473,194.32867543008376,212.69854052776233,180.38963786790475,0.01989525699760164,0.022462626810007658,0.016632324528465192,0.021806285488149335,0.01698819232994042,0.1655277352867297,0.16409416030147495,0.18547490041781312,0.16406323442884285,0.0611100794252919,8071.441250959527,8842.599927606907,7644.52955015141,8001.7549335235935,7940.880103012876,158.3329480071302,.,.,.,.,0.01835088119069317,.,.,.,.,0.20637962285035805,.,.,.,.,27.561504920972602,.,.,.,.,0.003321985749783633,.,.,.,.,97.83740346991897,0.00029217032610540095,0.10107098992482366,7567.731743527251,119.9355392866507,0.01390046164600145,0.08925035498462619,29.909184525163496,0.003843335143767773
,2022-07-01 00:00:00,198.6288119904924,178.5235697833207,198.1054271109988,217.0881805019145,183.7702169012173,0.019223154426840194,0.017053905232882416,0.019434865557316217,0.020637847176855573,0.018740428071528648,0.16704406204454747,0.17917812736744088,0.18627728060140347,0.15615085927814687,0.062438431759209045,8226.59981257389,8993.400788784607,7793.099954207534,8166.893928988303,8089.695595408021,161.32766583952167,.,.,.,.,0.01891405339245389,.,.,.,.,0.21914961058594562,.,.,.,.,28.082804696624255,.,.,.,.,0.0033184421264487096,.,.,.,.,98.85884958218217,0.010440241421342034,0.10730229663364432,7646.740689941629,120.03383156301877,0.0008195425388728417,0.09253126103426812,29.933696374184866,0.0037922890178992814
,2022-08-01 00:00:00,201.00261266304625,180.29456981448575,200.20140705789134,220.3954402226747,185.416020484339,0.011950938279122747,0.009920258895307565,0.010580123813156206,0.015234637432188558,0.008955768844776113,0.16039412198163028,0.18521168140170108,0.1755328287412976,0.1444148733520163,0.05531993168204674,8324.915399181002,9082.617652958614,7875.551916611352,8291.313596943583,8162.145039185099,164.4831166345645,.,.,.,.,0.01955926640742245,.,.,.,.,0.23849923289136532,.,.,.,.,28.632083755153147,.,.,.,.,0.0033411987542406045,.,.,.,.,99.79953453953765,0.009515434999812333,0.11034290822840465,7719.502753937189,120.93112339597593,0.007475324425398222,0.09039570030207011,30.157460465833264,0.0037664358799496473
,2022-09-01 00:00:00,201.66729291746398,181.67471254197787,201.41820317367984,219.78542545427212,186.27827733514528,0.003306823954233762,0.007654932308345241,0.0060778599594788485,-0.00276781936952164,0.004650390233561952,0.1538729953436051,0.1798412710120234,0.1716933311769422,0.13330906022188915,0.055824131541550415,8352.444428839983,9152.144476274594,7923.418418264121,8268.364738571183,8200.102198760242,168.12851835953282,.,.,.,.,0.022162771471964327,.,.,.,.,0.2517976565405391,.,.,.,.,29.266650084184747,.,.,.,.,0.0034032789704131804,.,.,.,.,100.84497617429187,0.01047541593833845,0.11285334927835367,7800.367756121829,121.32479227909405,0.003255314860750147,0.08257013923772472,30.255632495050175,0.003724576381112894
,2022-10-01 00:00:00,203.08699462247245,184.35795200150616,202.44491652783236,220.6102727676789,187.21915764092049,0.007039821304040128,0.014769471336899986,0.005097420878425796,0.003752966383926193,0.0050509394827740195,0.14692622049862014,0.16914357460907326,0.16316178630205624,0.12881457113657824,0.05971407834549103,8411.244145070941,9287.3168117881,7963.807416737884,8299.39563348508,8241.520418718741,170.4863515627391,.,.,.,.,0.014023993229775433,.,.,.,.,0.2581396065453567,.,.,.,.,29.677085386823563,.,.,.,.,0.0034268822650073043,.,.,.,.,101.14549933950391,0.0029800509317652324,0.10578107483853683,7823.613249321571,122.702361725282,0.011354393609996905,0.08654557010012631,30.59916685531839,0.0037513154715268318
,2022-11-01 00:00:00,204.6372040661141,187.25502688050491,204.1268674267568,220.90588092727097,188.32307563311463,0.007633228540918635,0.015714401508295506,0.008308190335286625,0.0013399564575280465,0.005896394397369331,0.1391218941675365,0.15805716119216173,0.15729669641280508,0.11779139583993148,0.07472153773020884,8475.449093943731,9433.261437103281,8029.972244549708,8310.516462257749,8290.115673541479,172.76569308501604,.,.,.,.,0.013369642211142896,.,.,.,.,0.25508623695874544,.,.,.,.,30.07385740031493,.,.,.,.,0.003446237546354062,.,.,.,.,100.93603384721145,-0.002070932405893622,0.08732590513842542,7807.4110751123735,124.42848121896124,0.014067532763092583,0.09874275737259386,31.029621637578916,0.003814780152597167
,2022-12-01 00:00:00,206.69556935602202,189.75229600768364,205.92785255913196,223.3858263715788,187.32502604578676,0.010058607374458184,0.013336192724867857,0.008822871555707268,0.011226253614879056,-0.005299666989680207,0.13637595217991816,0.15710440859750707,0.14969310681110914,0.11844088648509277,0.07151502386852027,8560.700308701918,9559.065229652555,8100.819658259265,8403.812427733681,8246.18082116578,174.116900827651,.,.,.,.,0.007821042004965806,.,.,.,.,0.2446623027543786,.,.,.,.,30.30906630229415,.,.,.,.,0.0034383961666952715,.,.,.,.,101.0624443554635,0.0012523823597367922,0.07634214935813133,7817.188939018059,126.56471391902623,0.017168357912412224,0.11085690231045531,31.562349287739604,0.0038860645245195275
,2023-01-01 00:00:00,206.76585710310022,190.60692730282614,206.05488829753463,222.71219307944304,187.32655862460734,0.00034005444479134894,0.004503931246807591,0.0006168943968674068,-0.0030155596846830335,8.181388535977163e-06,0.12915101604565216,0.16157264997132392,0.13751630042158403,0.10670424866240302,0.07128448451017855,8563.61141289242,9602.11860223066,8105.817008516478,8378.470229778968,8246.248286375016,177.17196948327788,.,.,.,.,0.017546077612827116,.,.,.,.,0.23753522670356575,.,.,.,.,30.840871532006524,.,.,.,.,0.0034843105813729598,.,.,.,.,100.84084270262507,-0.0021927200974775074,0.06502213290305936,7800.048031725695,127.89154017141885,0.010483382068413594,0.11745672647256122,31.893229454299703,0.003959631440096252
,2023-02-01 00:00:00,207.10409813549242,191.52230967974967,206.92137841641443,222.03379521446655,187.19852593526207,0.001635865017228344,0.004802461221512733,0.004205142261068939,-0.003046074198256865,-0.0006834732367120289,0.12852624112602462,0.1670644244281807,0.13326212104244406,0.10578326944449512,0.06717712012763943,8577.620325223908,9648.232404462238,8139.903122179482,8352.948787791176,8240.612196367996,180.33791646861022,.,.,.,.,0.01786934465178569,.,.,.,.,0.24174095150017116,.,.,.,.,31.39197769477339,.,.,.,.,0.0035377437152866076,.,.,.,.,100.84425182228847,3.380693350063524e-05,0.05703556406846766,7800.311727430806,128.5973069346908,0.005518478879259492,0.1163859440651005,32.069231567434635,0.003996156745123634
,2023-03-01 00:00:00,207.04500628075425,192.56990124553136,207.41833581395576,220.00800572541903,189.22166976883992,-0.0002853244106232333,0.005469814809216711,0.0024016725644522285,-0.009123788957851153,0.010807477374461305,0.11621273993385994,0.1646724852802186,0.11990640671971997,0.08435085858082725,0.0746014577456462,8575.172920760064,9701.00644895093,8159.452504185319,8276.738245875631,8329.672426231953,183.644571471825,.,.,.,.,0.018335883368101102,.,.,.,.,0.2363905102043804,.,.,.,.,31.967577336478787,.,.,.,.,0.0036048584594976147,.,.,.,.,100.69249529459167,-0.0015048604650688135,0.042959942179316535,7788.573346696982,129.53810235136808,0.007315825184076807,0.12182100979831634,32.303844459369664,0.004036103561812183
,2023-04-01 00:00:00,208.27243022020917,193.73839403177837,209.7358266743971,220.1544145733229,189.93219564747707,0.005928295308849529,0.0060678890038852185,0.011173027935775126,0.000665470546951763,0.0037549921185304758,0.10856051465364458,0.15291064269391397,0.11561422775994945,0.07384293506212303,0.08051608815311839,8626.009078158779,9759.871079309138,8250.618294955213,8282.24617140309,8360.950280542393,186.95165114196763,.,.,.,.,0.01800804479891749,.,.,.,.,0.230648318201772,.,.,.,.,32.54325090126696,.,.,.,.,0.003648589793958057,.,.,.,.,101.3275997224368,0.006307366065236852,0.04062738364088103,7837.6987299205475,130.22956044399845,0.0053378741858887135,0.11265853496487788,32.476278316814295,0.004028259047191278
,2023-05-01 00:00:00,210.75053423100164,195.91899525589102,212.58634971230998,222.84717794545605,190.19737728798015,0.011898377563330564,0.011255390213232408,0.01359101629469417,0.012231248586824561,0.0013961910965072377,0.1029384891275158,0.1412279427630898,0.11214752219522062,0.07056045877400763,0.07228158557334585,8728.644591035429,9869.722236737603,8362.752582643252,8383.548383182799,8372.623764882424,188.83553787845602,.,.,.,.,0.010076865997068918,.,.,.,.,0.2145345540460999,.,.,.,.,32.87118487970802,.,.,.,.,0.0036425156282457382,.,.,.,.,101.5509805464902,0.002204540763476981,0.0382598794215212,7854.977256262509,130.72529755183294,0.003806640413622997,0.10511396642685389,32.59990383033915,0.004041697267817833
,2023-06-01 00:00:00,212.49211256851285,198.16928870697953,214.53778420069375,224.4982875073809,188.51623132669727,0.008263695956292505,0.011485836011711825,0.009179491021058528,0.007409156252941029,-0.008838954486409256,0.0903598480630774,0.12897613027390054,0.10399447598705458,0.055476389026178685,0.04505022325474939,8800.775456046284,9983.084247829916,8439.51839488696,8445.663403107892,8298.6185244928,192.50524345228706,.,.,.,.,0.019433341917838742,.,.,.,.,0.21582554910566043,.,.,.,.,33.509981854719875,.,.,.,.,0.0036831898042557435,.,.,.,.,101.8305079119108,0.0027525816483144894,0.04081367963960281,7876.598722506024,131.46852284225523,0.005685397580583729,0.09615985073482047,32.78524724470343,0.004048108259057195
,2023-07-01 00:00:00,214.27781716032416,201.4121590083054,215.94946896404133,225.632232883119,188.9537700844815,0.00840362764634639,0.01636414160077493,0.006580121858753785,0.005051020158453712,0.002320960665853633,0.07878517226685533,0.12821046124478253,0.09007346297001995,0.03935751988639069,0.028206709828560106,8874.733895978,10146.44885207387,8495.05145435451,8488.322619208504,8317.879291669073,195.73365041115918,.,.,.,.,0.01677048843436979,.,.,.,.,0.21326772685016304,.,.,.,.,34.071960617850394,.,.,.,.,0.0037121518141662014,.,.,.,.,100.99471371126832,-0.0082076994191711,0.02160518899535213,7811.949967746268,132.28357335134297,0.006199586725909256,0.10205240996487719,32.98850222832735,0.004117299323087637
,2023-08-01 00:00:00,214.36743336960245,202.23131805561601,216.7170439659479,224.42704240494464,188.4684934349525,0.0004182243895607396,0.004067078429345727,0.003554419492619365,-0.005341393216627299,-0.002568229516204057,0.06649078103756056,0.12167170793719473,0.08249510905425761,0.018292584357447073,0.016462832837421004,8878.44552614416,10187.715255334599,8525.246430834672,8442.983150349719,8296.517068559986,199.3909003999917,.,.,.,.,0.01868483002871546,.,.,.,.,0.21222715424940852,.,.,.,.,34.70858941074002,.,.,.,.,0.0037792623944770272,.,.,.,.,100.7767589284419,-0.002158081099665643,0.009791873212766422,7795.091146169341,132.94788432972825,0.005021870528254313,0.09936863725647149,33.15416621543904,0.004140974255157356
,2023-09-01 00:00:00,215.99194401245563,203.01411265935346,219.13595010383366,225.63004185552234,191.55573970788453,0.0075781596920661,0.0038707882204582766,0.011161586987435301,0.005360314147913936,0.01638070224187116,0.07103110716547523,0.11745938561727409,0.08796497362691724,0.026592374763567905,0.028331067090792583,8945.72780415859,10227.149743538332,8620.401710461754,8488.240192381138,8432.41984430467,201.68509404821882,.,.,.,.,0.011506009770881231,.,.,.,.,0.1995888384439768,.,.,.,.,35.1079467796335,.,.,.,.,0.003791665163200592,.,.,.,.,100.30304886733961,-0.004700588371160497,-0.005373865189036708,7758.449631375521,134.14900911958688,0.00903455362162564,0.10570153551956762,33.45369930789271,0.004210439490820062
,2023-10-01 00:00:00,217.52735261783656,203.61230619501595,221.4005715853409,227.40092480510984,191.76842608531737,0.0071086382985301455,0.002946561339143061,0.010334322051832157,0.007848613309753505,0.001110310647737256,0.07110429706347254,0.104440052541658,0.09363364307990674,0.0307812140941508,0.024299160949768916,9009.319747435458,10257.284667582268,8709.48771795383,8554.861107331446,8441.782449843991,203.49458542416622,.,.,.,.,0.008971864700694221,.,.,.,.,0.19361217809438602,.,.,.,.,35.422930528059545,.,.,.,.,0.0037952106880778423,.,.,.,.,100.33068580194504,0.000275534342350614,-0.00805585560286659,7760.587350692363,134.98304948005045,0.006217268140386034,0.10008517832984865,33.66168992677773,0.004219236983902015
,2023-11-01 00:00:00,218.90013483626376,205.39643958393353,222.6382407880327,228.77941080649094,191.82437738735922,0.006310848736521768,0.008762404504218724,0.005590180702016445,0.006061919064588306,0.00029176493327920383,0.06969862022519435,0.09688077807922024,0.09068562896512389,0.03564201118671062,0.018591995391290972,9066.176201580482,10347.163144954544,8758.175328119185,8606.719982972883,8444.245465937229,206.4805343007296,.,.,.,.,0.01467335787013413,.,.,.,.,0.19514777855301912,.,.,.,.,35.94270386450667,.,.,.,.,0.0038301205450725823,.,.,.,.,99.64572632693495,-0.006827018768337911,-0.012783418082680575,7707.60567519586,135.51277926555386,0.003924417084544274,0.08908167919438958,33.79379243782101,0.004247599826559563
,2023-12-01 00:00:00,219.93030020438428,207.083026167246,223.50602951075777,229.8563578176839,190.2942812394537,0.004706097458053504,0.00821137205069844,0.003897752334250937,0.004707359842376135,-0.007976546926649064,0.06403006551904422,0.09133344114508413,0.08536085203228283,0.0289657206601015,0.015850819595995658,9108.842510357006,10432.12755120704,8792.31252644814,8647.234910995307,8376.889545718037,210.16234552187896,.,.,.,.,0.01783127515442673,.,.,.,.,0.20701864392766467,.,.,.,.,36.58360810690876,.,.,.,.,0.003883261202987239,.,.,.,.,98.94843405378391,-0.006997713789181903,-0.02091786236877513,7653.670056680966,136.518879647891,0.007424394863642769,0.07864882257177341,34.04469089681938,0.004283586436295364
,2024-01-01 00:00:00,221.18374038399116,208.77767854149724,224.89365900242842,230.8321461144602,190.01914603175942,0.005699260986057997,0.008183444126814043,0.006208465582374201,0.0042452090777069795,-0.0014458406521847822,0.06973048395365256,0.09533101181470904,0.09142598295310234,0.036459400460937985,0.014373762198599316,9160.75618110443,10517.498284146142,8846.899296158072,8683.94423113653,8364.777898273976,213.625044538568,.,.,.,.,0.016476305534611324,.,.,.,.,0.2057496745202163,.,.,.,.,37.18637081163668,.,.,.,.,0.003940561654076785,.,.,.,.,97.96085398214285,-0.009980754936498082,-0.028559744675827115,7577.28065148042,138.62564156442158,0.015432018794501845,0.08393128567077479,34.5700692065921,0.004626535835668008
,2024-02-01 00:00:00,224.84314072689818,211.72660061437847,228.7018501724871,235.36221118249696,191.0986749964559,0.01654461732383239,0.014124699984606304,0.01693329721678616,0.019624931554335978,0.005681158910776585,0.08565278404003607,0.10549314577718394,0.10525964945120858,0.06002877154424291,0.020834293655403124,9312.317386517736,10666.054791998318,8996.706471386893,8854.366042294256,8412.299530767423,218.34057430608058,.,.,.,.,0.022073862068458183,.,.,.,.,0.21073027004881228,.,.,.,.,38.00721763175928,.,.,.,.,0.003958174478069994,.,.,.,.,98.02391446228971,0.0006437314251910298,-0.027967259501997854,7582.1583851532705,139.9135047852355,0.009290223700897382,0.08799716044047257,34.89123288287685,0.004682722369597065
,2024-03-01 00:00:00,229.31804437248044,215.04503760730105,233.3505770034087,241.22716414384232,192.05250980618783,0.019902335606571286,0.015673217173908682,0.020326581649494857,0.024918838635475504,0.004991320896126528,0.10757582852070247,0.11671157442778846,0.12502386101830898,0.09644721040245163,0.014960443171261328,9497.65425241912,10833.226185142119,9179.578760054079,9075.006560921622,8454.288017199819,221.7372039221166,.,.,.,.,0.015556566281054396,.,.,.,.,0.20742585607076225,.,.,.,.,38.5984794320062,.,.,.,.,0.003934138038870246,.,.,.,.,98.67091567874371,0.006600442555300123,-0.020076765502071492,7632.203986019662,139.83225232604346,-0.000580733499005337,0.07946812395593694,34.870970375120166,0.0046852898756581255
,2024-04-01 00:00:00,234.3081982415844,218.18331453515006,238.37808467595298,248.27788759754182,193.9844015982148,0.021760842600761388,0.014593579850839866,0.02154486925683008,0.02922856336981683,0.010059185344552635,0.12500823077661916,0.1261748897297148,0.13656349730855166,0.12774430655285518,0.02133501346058675,9704.331211682465,10991.321736517199,9377.351584272217,9340.255965269023,8539.331267321062,226.17593282381847,.,.,.,.,0.020017970927697526,.,.,.,.,0.2098097633385685,.,.,.,.,39.371142671129434,.,.,.,.,0.003921703246923718,.,.,.,.,99.39931325631292,0.007382089976146089,-0.019030219519715952,7688.54560256076,139.73470911896243,-0.0006975730238084621,0.07298764307087868,34.846645326872455,0.004668055909764657
,2024-05-01 00:00:00,238.71925311839968,221.1592202045815,242.49967662978094,254.25340271233242,198.15821448524662,0.018825866571972272,0.013639474108144922,0.017290146279305807,0.02406785063548189,0.021516229411459253,0.13271007349733122,0.12882990194862964,0.14071141895023942,0.14093166921128053,0.04185566231658844,9887.023656243824,11141.237584756715,9539.487364876763,9565.055850738287,8723.06547788919,230.438861116497,.,.,.,.,0.018847842206090037,.,.,.,.,0.2203151149696143,.,.,.,.,40.11320375566834,.,.,.,.,0.003921597544045379,.,.,.,.,100.27993968636835,0.008859482034696109,-0.012516283479310775,7756.662134199589,141.83620858570924,0.015039208797849257,0.08499434495049285,35.37071130184789,0.004660686549117343
,2024-06-01 00:00:00,242.20759743713663,223.32807322451706,245.21663372757163,259.9818169241486,200.1007731767043,0.014612748126380914,0.009806749263852943,0.011203961735333001,0.022530334503713334,0.009803069211659299,0.13984276644170857,0.12695602170091158,0.14299975009613575,0.15805701598325594,0.061451164011077086,10031.500242652084,11250.496908239438,9646.367416287536,9780.55975860212,8808.578292506772,233.48879596546578,.,.,.,.,0.013235332071125372,.,.,.,.,0.21289577249014835,.,.,.,.,40.64411532781132,.,.,.,.,0.00391800513143579,.,.,.,.,101.00795065327038,0.007259786645055222,-0.008077709475356576,7812.973846371656,145.09082731200675,0.022946317860229604,0.10361647164847576,36.18233888632251,0.004698274711575186
,2024-07-01 00:00:00,245.67457612777068,225.22161389920313,247.9193581039321,265.85229213540106,202.30839667048562,0.014314079026913618,0.008478740031856447,0.011021782394105895,0.022580329965788515,0.011032558539050719,0.14652360838618783,0.11821259951796614,0.1480433792833924,0.17825493608936926,0.07067668763652213,10175.091929883909,11345.886946753604,9752.68757884345,10001.408025201468,8905.759448164667,235.29956352595494,.,.,.,.,0.00775526531370252,.,.,.,.,0.2021415992175255,.,.,.,.,40.95932122561922,.,.,.,.,0.0038939098858124946,.,.,.,.,102.19550694780452,0.01175705760639234,0.011889664244894238,7904.831429960684,147.72792190098602,0.01817547420353738,0.11675182457177136,36.839970053374515,0.004716394538460317
