Unnamed: 0,Niterói,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,2021-06-01 00:00:00,121.8906212724619,112.09504638429219,127.19133747914817,121.72844617224816,130.32615023469205,4.282805809707746e-05,-0.005060133192406502,0.002209786246042844,0.000965884427426289,0.0012773852190455237,-0.008125882433402953,-0.03472798689285228,-0.0012217973488574119,0.0029266106600960295,0.004989072172780551,6730.437426048499,7202.211748449318,6141.388282684388,6900.999706504619,8838.398570673071,89.73498307402541,.,.,.,.,-0.005536425257161137,.,.,.,.,-0.03409665646239779,.,.,.,.,20.24668350328311,.,.,.,.,0.0029036102166908988,.,.,.,.,85.16891354315028,0.0028106998368533365,-0.029920791612452757,7687.749739758135,97.20851044834869,-0.0016226222723640937,-0.021753428745109216,28.827501127043437,0.003814246000230929
,2021-07-01 00:00:00,121.80958211933883,111.70177004623464,127.14125902858677,121.84573755375789,130.53040618843661,-0.0006648514239822045,-0.0035084185317992844,-0.0003937253240191563,0.0009635494841013781,0.0015672676080489278,-0.008795902853436677,-0.03603809968291505,-0.003131817701214623,0.00564177228739049,0.0021560674483536157,6725.962685141767,7176.9433752811165,6138.970262592861,6907.649161211605,8852.250706459914,89.60069949055371,.,.,.,.,-0.0014964463007801632,.,.,.,.,-0.040756472554216105,.,.,.,.,20.216385428651552,.,.,.,.,0.0029004368096277556,.,.,.,.,84.77750209679951,-0.004595707871187904,-0.03698725379590351,7652.4190877674055,97.36173695596801,0.001576266387712355,-0.025801352479621342,28.872940948111737,0.003838482717578211
,2021-08-01 00:00:00,121.88166655952071,112.05839027408778,127.07352482424828,121.72169634273867,131.0443343599305,0.000591779718210228,0.0031926103561790153,-0.0005327476293377487,-0.0010180184675273596,0.003937229542915643,-0.002303431265717415,-0.02600639583275821,0.002741452664216437,0.011625976653990566,0.0022604254742819574,6729.942973444272,7199.85655902675,6135.69974073889,6900.617046798292,8887.104049462683,90.18570373307988,.,.,.,.,0.006529014235964192,.,.,.,.,-0.035686638932848735,.,.,.,.,20.348378496914954,.,.,.,.,0.0029181321514739084,.,.,.,.,84.52129049254103,-0.0030221650546620182,-0.02993541212398454,7629.292214216726,98.34338605389249,0.01008249368402736,-0.013179428389484604,29.164052192860364,0.0038894587911774093
,2021-09-01 00:00:00,121.76213048385517,112.6929001331911,126.46697348509225,121.41254665959141,131.59517330960722,-0.000980755178689341,0.0056623145982317435,-0.004773231402803502,-0.0025398075481692928,0.004203454902245163,-0.003995687448806073,-0.01676705211966678,-0.00498264884907329,0.007335793362462262,0.00644121305190648,6723.342547020782,7240.624411926101,6106.412626058222,6883.0908075358075,8924.46059054616,90.96422056470485,.,.,.,.,0.008632375192515251,.,.,.,.,-0.023672622798192045,.,.,.,.,20.524033334659634,.,.,.,.,0.0029430748431634153,.,.,.,.,83.85826943235266,-0.007844426609256328,-0.029985306516387866,7569.444791361733,99.34864305048335,0.010221907511299033,-0.0031111925194962087,29.462164437030477,0.0039610057642104875
,2021-10-01 00:00:00,121.63389373260205,112.96718499867463,125.81160169325302,121.56230847885999,132.02780813304037,-0.001053174338717211,0.0024339143385194717,-0.0051821576319803775,0.0012334954120389874,0.0032876192382471636,-0.006214678110615934,-0.01650486648753935,-0.011362235387413544,0.007466834159999269,0.01188109478586341,6716.2616951798545,7258.247471502123,6074.7682332640725,6891.581068467551,8953.800818874617,91.9647581894232,.,.,.,.,0.010999243642247691,.,.,.,.,-0.003867568519916098,.,.,.,.,20.749782177829168,.,.,.,.,0.002976799927804337,.,.,.,.,83.93040143072838,0.0008601655968336619,-0.01736931361295091,7575.955767358395,100.27278043200133,0.009301962796294916,0.008279762009566038,29.73622039452206,0.003995367692485089
,2021-11-01 00:00:00,121.5612911757687,113.10545190179874,125.39168305280214,121.81666087412115,132.0183928884665,-0.0005968941271662365,0.0012239563473741555,-0.0033376782013689876,0.0020923623320743268,-7.131258715109556e-05,-0.006694153884942322,-0.01673140271509954,-0.014534805235564274,0.009985454100988056,0.016070539620289592,6712.25279801749,7267.131249565679,6054.492611753538,6906.000753103649,8953.162300173388,92.83596991791575,.,.,.,.,0.009473321581491945,.,.,.,.,0.00844436224538958,.,.,.,.,20.946351537145656,.,.,.,.,0.003004355218969148,.,.,.,.,83.99825781870396,0.0008084840155517803,-0.016147176644197292,7582.0808064988305,100.34312016366607,0.000701483806090808,0.010236606951554705,29.757079871583166,0.003995998600034653
,2021-12-01 00:00:00,121.7440042060925,113.12671052647602,125.45633280459705,122.52114555067156,131.6424174421331,0.001503052728023535,0.0001879540227267551,0.000515582455079544,0.005783155370498783,-0.002847902009010417,-0.003627937271412307,-0.015726980275696745,-0.012408189360207267,0.018681877989732865,0.012982567371843112,6722.341667896733,7268.4971361177195,6057.614201918567,6945.93922844763,8927.664571271727,94.64539908947438,.,.,.,.,0.019490604484000196,.,.,.,.,0.02609822505661974,.,.,.,.,21.35460859033899,.,.,.,.,0.003058701594572231,.,.,.,.,84.08247088522104,0.0010025572994483145,-0.014140336988762048,7589.682276956393,100.73722314550079,0.003927553590040933,0.01619209226155438,29.873952397461938,0.004009541804866378
,2022-01-01 00:00:00,122.08666143473637,113.67693435208652,125.80444752376059,122.79497757997373,131.42871840379303,0.0028145716980345625,0.004863783478276984,0.0027747879392086006,0.002234977709940855,-0.0016233296417093035,-3.143747571132671e-05,-0.008461614020643604,-0.009034741627413023,0.02094190357391934,0.009984777688834878,6741.262180499714,7303.849532400273,6074.422796746429,6961.463247797814,8913.172028741945,96.32545405847463,.,.,.,.,0.01775104743773115,.,.,.,.,0.04253475669934881,.,.,.,.,21.73367526044028,.,.,.,.,0.003087541775496635,.,.,.,.,83.78869898806789,-0.00349385423692139,-0.01829214680736868,7563.165033376162,101.48342431443122,0.007407402602835678,0.027680327498823765,30.09524079020789,0.004058292957257449
,2022-02-01 00:00:00,122.36996425412941,114.00820251717809,126.04374134619712,123.21344605124705,131.31156698839473,0.002320505910012871,0.0029141194471831167,0.0019021094019060492,0.0034078630862632853,-0.0008913684681788325,0.0029532629514670283,-0.001673093741074827,-0.006279021686886543,0.0222983386560045,0.006796727028150151,6756.90531923051,7325.1338223619405,6085.977013459274,6985.186961426362,8905.227108244071,97.94068472628634,.,.,.,.,0.016768471881078995,.,.,.,.,0.06233622059640331,.,.,.,.,22.098115782917475,.,.,.,.,0.0031318955214869773,.,.,.,.,84.01379702485686,0.002686496383253578,-0.008655572595994143,7583.483448884277,102.5337284080863,0.010349513733404203,0.039502796728804634,30.40671189807625,0.004089563501440387
,2022-03-01 00:00:00,122.48656443936909,114.27336385977836,126.07974623058625,123.23251486172528,131.6893881615006,0.0009528497123487689,0.0023258093430629234,0.0002856538849496104,0.0001547624150557425,0.002877287825978625,0.00430708261308399,0.0033065363275968096,-0.004875676974443799,0.018942367928506565,0.011215897961618593,6763.343634520307,7342.170687045176,6087.715496436882,6986.2680058301285,8930.850009790196,99.95369875697739,.,.,.,.,0.02055339960422775,.,.,.,.,0.09229361122609148,.,.,.,.,22.55230718710427,.,.,.,.,0.003193792596651174,.,.,.,.,84.26414648972042,0.0029798613290801246,-0.003539896100444917,7606.081177953326,102.90020717389422,0.003574226466722452,0.049551202494256597,30.51539237250836,0.004092626025891683
,2022-04-01 00:00:00,122.59372809631991,114.70400710179426,125.91777159397299,123.44636234310619,131.77030949443545,0.0008749013203310785,0.00376853561906465,-0.0012846998939626264,0.0017353170274976293,0.0006144863611607931,0.004672291502723747,0.010875809083761512,-0.007791381561277344,0.017393404229556708,0.012871322967143772,6769.260892796002,7369.839918800558,6079.894608984136,6998.391395659308,8936.337895314786,101.967135815903,.,.,.,.,0.02014369737152988,.,.,.,.,0.1204807108886341,.,.,.,.,23.00659403811108,.,.,.,.,0.0032558186490088993,.,.,.,.,85.15459622952045,0.010567362002636083,0.005240182741099275,7686.457391182195,103.17319545779091,0.002652942024065741,0.053680265878203404,30.59634793931424,0.004060144211089822
,2022-05-01 00:00:00,122.72366833652241,115.25893759569747,125.72575777629886,123.72116444524212,131.66548063602585,0.001059925676625273,0.004837934680091305,-0.001524914356754059,0.0022260850536215404,-0.0007955423252157257,0.006877502729139895,0.02302212023454242,-0.009338314039953,0.017351890092196287,0.011567271322309836,6776.435806228051,7405.494722930444,6070.623290407344,7013.970410144579,8929.228660286633,104.01013570002858,.,.,.,.,0.020035866142343428,.,.,.,.,0.15266407608738009,.,.,.,.,23.467551076649904,.,.,.,.,0.0033165410922738714,.,.,.,.,85.25578516450099,0.0011882968091094792,0.0038335588564006873,7695.591183973493,101.76802844996733,-0.013619496823653598,0.04520578405916509,30.179641075739347,0.0039990942280775585
,2022-06-01 00:00:00,122.80029213635282,115.51446649425033,125.49931750083189,124.23975031790934,131.2588352109507,0.0006243604096016764,0.0022169985589246544,-0.0018010651076756368,0.004191569607290058,-0.0030884740868356575,0.007463009494861339,0.030504649583135368,-0.013302949806575204,0.02063038036407394,0.007156545133720771,6780.666744463667,7421.912694059305,6059.689702617148,7043.369955342173,8901.650968953907,105.85764860390586,.,.,.,.,0.017762816012524052,.,.,.,.,0.17966978961349245,.,.,.,.,23.884400868688946,.,.,.,.,0.00337212426625549,.,.,.,.,85.24666078198284,-0.00010702361723069487,0.0009128593473624047,7694.7675739682545,101.77805407546624,9.851449076503371e-05,0.04700764990680062,30.182614207711396,0.003998041139275947
,2022-07-01 00:00:00,122.73563666317804,115.15103974288229,125.4497036445094,124.51158783806264,131.02439596310603,-0.0005265091153283663,-0.0031461579003710938,-0.00039533168235883487,0.002188007617994314,-0.0017860835612923953,0.007602476978633366,0.030879275191610267,-0.013304535419906727,0.021878896527903535,0.0037844804830859946,6777.0966616147025,7398.562184801026,6057.29411529244,7058.780902460814,8885.751876489896,107.58993989459573,.,.,.,.,0.016364346965344945,.,.,.,.,0.20077120498304324,.,.,.,.,24.275253491563557,.,.,.,.,0.003429353680325078,.,.,.,.,85.07883568516208,-0.001968699950018804,0.0035544051300131496,7679.618885429977,101.28570086387926,-0.004837518422408871,0.040302936560035585,30.036605255445135,0.003982497790525042
,2022-08-01 00:00:00,122.71561640443184,115.11678097505703,125.43602604253103,124.47112350363604,131.09322179298064,-0.00016311691771431214,-0.0002975115804577655,-0.00010902857145944633,-0.00032498448641771205,0.0005252901901870999,0.006842291120985555,0.027292830938304702,-0.012886230896498985,0.022587815019893043,0.000373060256965152,6775.991202496209,7396.3610268723105,6056.63369716814,7056.486908174493,8890.419474783052,108.75899781114717,.,.,.,.,0.01086586643413634,.,.,.,.,0.2059449924905854,.,.,.,.,24.53902515365769,.,.,.,.,0.0034684949850353826,.,.,.,.,85.04225949190567,-0.00042990942414589117,0.006163760590127465,7676.317344897282,102.64448634211884,0.013415373213102377,0.04373553180149137,30.43955752500156,0.004035730086204462
,2022-09-01 00:00:00,122.74458239691795,115.17459082774221,125.6275166676212,124.200466388469,131.13923572401058,0.00023604161666468393,0.0005021844095667305,0.0015265999022102683,-0.00217445707525199,0.0003510016032910457,0.008068616319037325,0.02202171291730015,-0.006637755252125288,0.022962369257389703,-0.003464698393792487,6777.590618414152,7400.075364067533,6065.87975357796,7041.14288029059,8893.54002627263,108.69982869238952,.,.,.,.,-0.0005440388376913852,.,.,.,.,0.1949734523924045,.,.,.,.,24.525674970935015,.,.,.,.,0.0034681561484216903,.,.,.,.,85.1446398607229,0.0012038763954405063,0.015339816062003742,7685.558682152715,102.76204785675297,0.001145327126897966,0.034357840242821736,30.474420775965715,0.004032548140674232
,2022-10-01 00:00:00,122.66832391908704,115.13021528985074,125.63519361113494,123.89058250489735,131.28756966773764,-0.0006212777488159293,-0.0003852893035916072,6.110877391662939e-05,-0.0024950299510341223,0.001131117951909122,0.008504456732751464,0.019147421361358052,-0.0014021606890292082,0.019152927047632273,-0.005606686013879814,6773.379852172348,7397.224194183987,6066.250432052428,7023.575017914754,8903.59966905237,109.4272489838465,.,.,.,.,0.006692009547830224,.,.,.,.,0.1898824195074289,.,.,.,.,24.689801022007494,.,.,.,.,0.0034955752018485556,.,.,.,.,84.32678885801111,-0.009605431464031255,0.004722811049699294,7611.7355749685075,103.88572563325367,0.010934754609669417,0.03603116604213863,30.807651089022713,0.004116804745975743
,2022-11-01 00:00:00,122.52738618820727,114.4367849380153,125.71427600675815,123.9667170497407,131.16022739397795,-0.0011489333707105365,-0.00602300925165189,0.0006294605305261491,0.0006145305260820688,-0.0009699492044978886,0.007947390185595093,0.011770723814201745,0.0025726822234308777,0.017649935240314107,-0.00650034798721999,6765.597690027688,7352.6706444258725,6070.068897267692,7027.89121916549,8894.963629636204,110.80319069037232,.,.,.,.,0.012574031781872996,.,.,.,.,0.19353727642790752,.,.,.,.,25.000251364746337,.,.,.,.,0.003545447553774468,.,.,.,.,83.63104886852459,-0.008250521559145407,-0.004371625789810207,7548.934786504716,104.43745953086695,0.00531096928139152,0.04080338901683289,30.97126957758834,0.004173560526353238
,2022-12-01 00:00:00,122.48216336067482,114.12870795500623,125.74554498288708,124.00655481416028,131.34999994981314,-0.000369083426483896,-0.0026921149801257815,0.0002487305111413818,0.0003213585498405003,0.0014468757763368423,0.006063207460572206,0.008857301903918646,0.002305281621299171,0.012123697152949031,-0.002221301446765911,6763.1006200500415,7332.876409640084,6071.578708607172,7030.149692096117,8907.833537043323,112.10084555782778,.,.,.,.,0.011711349279477146,.,.,.,.,0.1844299526050035,.,.,.,.,25.293038040553608,.,.,.,.,0.00358904862673925,.,.,.,.,83.13768684205561,-0.005899268670474078,-0.01123639723260661,7504.401592023236,105.40760922758773,0.009289288547219554,0.046362068918072374,31.258970637368282,0.004237323454258853
,2023-01-01 00:00:00,122.67314337654624,113.95741581827619,126.06167987505637,124.31949193717224,131.7373423279351,0.001559247572310074,-0.0015008680970748367,0.002514084234255032,0.002523553077342866,0.0029489332186520834,0.004803816689863183,0.0024673560013586116,0.002044699979682374,0.01241511979759613,0.002348222883783002,6773.645968273144,7321.870729377062,6086.84316891552,7047.890647985787,8934.102143266933,113.01139883099508,.,.,.,.,0.008122626271338751,.,.,.,.,0.17322466772273093,.,.,.,.,25.498483935823778,.,.,.,.,0.0036024647671108537,.,.,.,.,83.0755814135563,-0.0007470189616569645,-0.008510904013596665,7498.795661738107,106.2950119370841,0.008418772762224025,0.04741254697658692,31.52213280794532,0.004250460007369923
,2023-02-01 00:00:00,123.00803926939021,113.97231597832454,126.61590801965215,124.6044787176206,132.1737398137369,0.002729985420003578,0.0001307520001341267,0.0043964838890382385,0.0022923740759202005,0.0033126331387152153,0.005214310710557113,-0.00031477155205683616,0.00453942946586694,0.011289617415578102,0.006565855888524652,6792.137923006795,7322.828078619652,6113.603876842761,7064.04704979715,8963.697546091385,113.72299843617196,.,.,.,.,0.006296706460921397,.,.,.,.,0.16114154964295246,.,.,.,.,25.659040404366177,.,.,.,.,0.0036125181235233408,.,.,.,.,83.51022292875378,0.005231880509313447,-0.005993945208238705,7538.028464604079,107.91877192480126,0.015275975402103237,0.052519727901460644,32.003664133341324,0.004297638779705315
,2023-03-01 00:00:00,123.39639999811766,113.61788566456052,127.36543166013293,125.17021701718535,132.61294548326336,0.003157197944411827,-0.0031097930293128018,0.0059196640627845465,0.00454027259202161,0.0033229419863991527,0.007428043744331925,-0.005736054081878272,0.010197398614645747,0.01572395205627597,0.007013149158458631,6813.5820468954735,7300.055598905904,6149.794358006607,7096.119749006096,8993.483393020677,115.20450563141729,.,.,.,.,0.013027331459931846,.,.,.,.,0.15257871458584016,.,.,.,.,25.99330922865764,.,.,.,.,0.00364457876386835,.,.,.,.,84.16698335685074,0.007864431503880276,-0.001153077992447682,7597.310773138259,109.76913298961553,0.017145868432450362,0.06675327489004279,32.55239474792793,0.004343013040243484
,2023-04-01 00:00:00,123.67350837777221,113.61259074134759,127.79663037454182,125.5376197847026,132.73250536174316,0.0022456763702893845,-4.6602902192383056e-05,0.00338552391169622,0.0029352251379959338,0.0009015701901808892,0.008807793826156818,-0.009515067415893252,0.014921315369424537,0.0169406161664285,0.007302068812006235,6828.883147095215,7299.715395128829,6170.614633857653,7116.948458075608,9001.591649553713,115.92888454772955,.,.,.,.,0.00628776550311172,.,.,.,.,0.1369240061526671,.,.,.,.,26.156749061737308,.,.,.,.,0.003657425417039322,.,.,.,.,84.24779068471777,0.000960083451303273,-0.010648932470521455,7604.604825485957,110.19000710883375,0.0038341754895525604,0.06801002547132984,32.67720634199667,0.004356212958369429
,2023-05-01 00:00:00,124.05705080511544,113.91860721101507,128.4808445143694,125.62164373466553,132.72257852201628,0.0031012496724169836,0.0026935084190111702,0.0053539294253872605,0.0006693129127908204,-7.478830976503925e-05,0.010864916985179551,-0.01162886291199372,0.021913462975284848,0.015360987733546105,0.008028663859988239,6850.061218718118,7319.377240001993,6203.651669118588,7121.711923578265,9000.918435729047,115.9470200713683,.,.,.,.,0.00015643662672593095,.,.,.,.,0.11476654934636765,.,.,.,.,26.160840935326643,.,.,.,.,0.00364705261867262,.,.,.,.,84.25280214295191,5.948474367589718e-05,-0.011764398387907993,7605.057183454757,110.97009056254637,0.007079439181287395,0.09042193557972977,32.90854263690922,0.004391088074999662
,2023-06-01 00:00:00,124.52619974263189,114.61363307259475,129.02953288860618,125.77364316034678,133.01623591958295,0.0037817192531317545,0.006101074079077007,0.004270585053442799,0.0012099780034904306,0.0022125654944080697,0.014054588765657572,-0.007798446800604153,0.028129359251303443,0.012346232494129028,0.013388818404550529,6875.966227114075,7364.033302755955,6230.144891213492,7130.32903835299,9020.833557277921,116.28173394984253,.,.,.,.,0.0028867829312750892,.,.,.,.,0.09847267045332853,.,.,.,.,26.236361604406547,.,.,.,.,0.0036453925487761876,.,.,.,.,83.905697467442,-0.004119799777353217,-0.015730391105527763,7573.725870563603,110.59212280583529,-0.003406032695792538,0.08660087688288476,32.79645506471702,0.004396013047576434
,2023-07-01 00:00:00,124.89135404016916,115.04195699938317,129.46747277825042,125.89888160317881,133.57842997441534,0.002932349162601655,0.0037371115050259807,0.003394105828642635,0.0009957447338340142,0.0042265070195812715,0.017563907562617942,-0.0009473014203144059,0.03202693204542206,0.011141884777186029,0.0194928127127445,6896.12896092223,7391.55351633508,6251.290662302047,7137.429025943434,9058.96017363023,117.5256743253143,.,.,.,.,0.010697642125016227,.,.,.,.,0.09234817344867419,.,.,.,.,26.517028811513004,.,.,.,.,0.0036754597581860706,.,.,.,.,84.18957482068866,0.003383290548973905,-0.010452198332428608,7599.349985722,112.00459151863934,0.012771874496738889,0.10582827154610408,33.215327272741526,0.004420508534348758
,2023-08-01 00:00:00,125.2180637831344,115.58953097884563,129.60792379182794,126.21853200481428,134.19519332643458,0.002615951644340031,0.0047597762915785324,0.0010848362956623614,0.002538945521716185,0.004617237619407355,0.020392248778307698,0.004106699299479599,0.033259167090341046,0.014038665772364345,0.02366233349846647,6914.168900817135,7426.735657520065,6258.072289307247,7155.55056940542,9100.787545336629,119.10003982495115,.,.,.,.,0.013395928240147459,.,.,.,.,0.09508217455038093,.,.,.,.,26.872249026613957,.,.,.,.,0.003716847949975638,.,.,.,.,84.39199372716023,0.0024043227074455054,-0.007646383911134591,7617.621275454498,112.91519035451333,0.008130013453264917,0.1000609421743488,33.48536833032351,0.004429992231966135
,2023-09-01 00:00:00,125.42336745028322,115.9300554903144,129.69182420590082,126.4506806720565,134.5104684168308,0.001639569092079185,0.0029459805622975566,0.0006473401596003292,0.0018392597628482665,0.0023493769231310857,0.02182405936828169,0.006559299730459545,0.032352048707869896,0.018117599305540244,0.025707277263039563,6925.50515844433,7448.6146764084415,6262.123390821798,7168.711485648753,9122.168725577962,119.4509605696566,.,.,.,.,0.0029464368376468375,.,.,.,.,0.09890661288613245,.,.,.,.,26.951426411056392,.,.,.,.,0.0037229296346751144,.,.,.,.,84.7943514623521,0.004767724015298125,-0.004114039344623399,7653.939991348929,115.55475913044924,0.023376560475597774,0.1244886759314967,34.268141068144985,0.004505046687172912
,2023-10-01 00:00:00,125.69083331155686,116.15674821189299,129.92903375960432,126.83182140349562,134.70783700487328,0.00213250422717004,0.001955426663256654,0.001829024729630646,0.003014145352270514,0.001467310242581732,0.024639689333845416,0.008916277273154138,0.034177048843174074,0.023740617237649975,0.026051722533912747,6940.273827470001,7463.179896151016,6273.576969363609,7190.31902405499,9135.55377718356,120.04755835819212,.,.,.,.,0.004994499715116341,.,.,.,.,0.09705360842904298,.,.,.,.,27.086035302588392,.,.,.,.,0.0037328124203344676,.,.,.,.,85.00754470330165,0.0025142387113392672,0.008072830170692047,7673.183823569445,115.97260829159362,0.0036160272782246317,0.11634786766576677,34.39205560102145,0.004515519045222001
,2023-11-01 00:00:00,125.83917125114961,116.13663731033398,130.10017852778157,127.02494801274256,135.19720606821917,0.0011801810496796517,-0.00017313588636558297,0.0013172172779634117,0.001522698382076637,0.003632818061863663,0.027028937496922367,0.014854073130763146,0.034887863656691165,0.02466977456356112,0.030778985020474048,6948.464607120769,7461.88775188459,6281.840633342289,7201.267711199534,9168.74158195044,121.37573624996172,.,.,.,.,0.011063764310862867,.,.,.,.,0.09541733855961998,.,.,.,.,27.38570881329194,.,.,.,.,0.003769429400441046,.,.,.,.,84.99802049733353,-0.0001120395372123939,0.016345264675060367,7672.324123604907,115.68487126702895,-0.0024810774613364117,0.1076951870208771,34.30672624702073,0.004503372038378045
,2023-12-01 00:00:00,126.0207951539844,116.16741230761087,130.3666929142157,127.14261186100207,135.67859276218437,0.0014433018036354994,0.00026498956737186496,0.0020485320577574573,0.0009263050298411457,0.003560626051120286,0.028890996829385784,0.01786320365081484,0.036749993265825065,0.02528944580019643,0.03295464647145119,6958.493338620724,7463.86507429174,6294.709185261414,7207.93828170165,9201.388042083123,123.39123578308691,.,.,.,.,0.01660545670326119,.,.,.,.,0.10071636988175015,.,.,.,.,27.840461015279182,.,.,.,.,0.0038251213433827774,.,.,.,.,84.67222658263599,-0.003832958847644785,0.018457811359313903,7642.916420973337,115.38122529150354,-0.002624768236328179,0.09461950742456904,34.21667904167514,0.004497775973848016
,2024-01-01 00:00:00,126.1292470765975,116.32078235580433,130.48565635290615,127.16414338673839,135.86729728165034,0.0008605875124068074,0.0013202501901938835,0.0009125293894562958,0.0001693494055310385,0.001390820140629856,0.02817327089632582,0.020739032388176648,0.035093745238319096,0.022881781490900588,0.031349918563215784,6964.481731093107,7473.719243575655,6300.4532923910465,7209.15894176476,9214.185517893804,125.0093467314154,.,.,.,.,0.013113661906855478,.,.,.,.,0.10616582065640001,.,.,.,.,28.205551408364546,.,.,.,.,0.003860828370143406,.,.,.,.,84.31342305684049,-0.004237558645576844,0.01490018633901724,7610.52911441622,117.19717924620389,0.01573873002399173,0.10256518260304426,34.755206115429644,0.004756053247271003
,2024-02-01 00:00:00,126.27619644073864,116.75712951081275,130.5266765248785,127.1928877401497,135.9596938672064,0.0011650697007008493,0.0037512398573258388,0.0003143653725541373,0.00022604134031634082,0.0006800502210957404,0.026568646982422894,0.024434122519874313,0.03088686537413099,0.020773001493750165,0.028643768866680963,6972.595837739088,7501.7549570846195,6302.43393673757,7210.78850971451,9220.451626792465,127.4409377224175,.,.,.,.,0.019451273481385423,.,.,.,.,0.120625902191146,.,.,.,.,28.75418530250192,.,.,.,.,0.003932445004805161,.,.,.,.,83.57903839195355,-0.008710174943221793,0.0008240363968190501,7544.240074419173,118.39611067692142,0.010230036579625068,0.09708541493986655,35.110753145322896,0.004853342112384469
,2024-03-01 00:00:00,126.27476887674777,116.88874444761973,130.43345128231573,127.24389788880175,135.80245002954732,-1.1305091783819776e-05,0.001127253961778818,-0.0007142236747673669,0.00040104560528786415,-0.001156547453046386,0.02332619816035164,0.028788238435592195,0.024088322727705558,0.016566887243885553,0.024051230704972948,6972.517011903171,7510.211340080286,6297.932589211294,7213.680364756991,9209.78773694756,129.3696968048,.,.,.,.,0.015134533038226428,.,.,.,.,0.12295691992032398,.,.,.,.,29.18936646994992,.,.,.,.,0.003992112451665681,.,.,.,.,82.87038342944393,-0.008478859964699437,-0.015405089688310225,7480.273519288098,119.89873749414016,0.0126915217791157,0.09228099219370645,35.55636203354791,0.004962905856197649
,2024-04-01 00:00:00,126.69409229312869,117.78323694773945,130.83660515680484,127.4312366031506,135.3554265736482,0.0033207221055395753,0.00765251183376825,0.0030908779191658464,0.001472280537276216,-0.003291718638373964,0.024423855641984682,0.03670936626986032,0.023787597320473752,0.01508405864071305,0.019760956103078486,6995.670803275848,7567.683321234351,6317.398729987683,7224.300925960155,9179.47170699838,129.99596926400005,.,.,.,.,0.004840951742702382,.,.,.,.,0.1213423623555947,.,.,.,.,29.330670784431,.,.,.,.,0.003999138993474585,.,.,.,.,82.59883237627689,-0.0032768166615066985,-0.019572718703233516,7455.762034387468,121.7685771183971,0.015595156907705743,0.10507822182212312,36.11086907852829,0.005066063493259793
,2024-05-01 00:00:00,127.5070062237406,119.63455950118707,131.3987145658024,127.89717249239348,134.95328071888054,0.006416352301029882,0.01571804784299702,0.0042962702091200455,0.003656371088149424,-0.002971036071086952,0.027809426358561318,0.05017575644674244,0.022710545392676584,0.018114145700356188,0.016807254814554584,7040.557491731695,7686.632529738162,6344.539981950461,7250.715650997926,9152.199165443366,131.327950457596,.,.,.,.,0.010246326875650302,.,.,.,.,0.13265481404145052,.,.,.,.,29.631202424770365,.,.,.,.,0.004013034674854731,.,.,.,.,82.92864646898705,0.003992963135455829,-0.015716458566186975,7485.532617337508,122.60958833136033,0.0069066357911491405,0.10488860295426683,36.36027369935555,0.0050838648344622385
,2024-06-01 00:00:00,128.3663556606978,121.39639194788211,132.0882225350993,128.41596278787836,134.6184505345722,0.006739625236351854,0.014726785086524696,0.005247448360323315,0.0040563077773727585,-0.0024810822124866627,0.03083813627977605,0.05917933751381255,0.023705345419902768,0.021008532162520854,0.012045256008882177,7088.008210680956,7799.831915042705,6377.832627875752,7280.126785284587,9129.49180688885,131.52541412707365,.,.,.,.,0.001503592105028817,.,.,.,.,0.13109264593359415,.,.,.,.,29.67575566679876,.,.,.,.,0.0039906690031786315,.,.,.,.,83.59073425713149,0.007983824846243381,-0.0037537762013446496,7545.295798635173,123.9666910567,0.011068487740714117,0.12093599355485929,36.762726943045884,0.005096310668778833
,2024-07-01 00:00:00,129.20023643651092,122.80778807467087,132.95387537050246,128.8062559635465,134.68029088962567,0.006496100722975129,0.011626343288643204,0.006553595913315613,0.0030392886304395628,0.00045937503223303366,0.034501046365114085,0.06750433735519068,0.02692879159094641,0.02309293238625787,0.008248793726811865,7134.052625942813,7890.515438480707,6419.630365721609,7302.25319185126,9133.68566748191,131.57980061632324,.,.,.,.,0.0004135055541207855,.,.,.,.,0.11958345588476882,.,.,.,.,29.688026756589718,.,.,.,.,0.003965481502089092,.,.,.,.,83.95858933399633,0.004400668089997728,-0.002743635268194433,7578.500141085821,122.73667770764689,-0.009922127779392942,0.09581826997888343,36.39796246879805,0.005021248806486523
